Race,Season,Driver,Team,LapNumber,LapTime_s,Sector1_s,Sector2_s,Sector3_s,Compound,TyreLife,Stint,PitInTime_s,PitOutTime_s,Position,TrackStatus,IsAccurate,FreshTyre,FuelLoad_kg,FuelCorrection_s,SpeedI1,SpeedI2,SpeedFL,SpeedST
Bahrain,2023,GAS,Alpine,39.0,98.537,31.183,43.08,24.274,HARD,14.0,3.0,,,11.0,1,True,True,47.6,1.428,227.0,252.0,285.0,319.0
Bahrain,2023,GAS,Alpine,40.0,109.707,31.156,42.984,35.567,HARD,15.0,3.0,7790.97,,10.0,126,False,True,46.0,1.38,227.0,252.0,,318.0
Bahrain,2023,GAS,Alpine,41.0,128.544,60.744,44.327,23.473,SOFT,1.0,4.0,,7815.719,10.0,671,False,True,44.4,1.332,169.0,255.0,289.0,208.0
Bahrain,2023,GAS,Alpine,42.0,95.068,30.069,41.393,23.606,SOFT,2.0,4.0,,,9.0,1,True,True,42.8,1.284,232.0,251.0,281.0,327.0
Bahrain,2023,GAS,Alpine,43.0,95.942,30.776,41.677,23.489,SOFT,3.0,4.0,,,9.0,1,True,True,41.2,1.236,230.0,250.0,281.0,295.0
Bahrain,2023,GAS,Alpine,44.0,95.792,30.785,41.542,23.465,SOFT,4.0,4.0,,,9.0,1,True,True,39.6,1.188,231.0,253.0,280.0,296.0
Bahrain,2023,GAS,Alpine,45.0,96.186,30.874,41.775,23.537,SOFT,5.0,4.0,,,9.0,1,True,True,38.0,1.14,232.0,253.0,281.0,294.0
Bahrain,2023,GAS,Alpine,46.0,96.041,30.831,41.707,23.503,SOFT,6.0,4.0,,,9.0,1,True,True,36.4,1.092,233.0,253.0,281.0,297.0
Bahrain,2023,GAS,Alpine,47.0,96.12,30.806,41.735,23.579,SOFT,7.0,4.0,,,9.0,1,True,True,34.8,1.044,232.0,255.0,281.0,298.0
Bahrain,2023,GAS,Alpine,48.0,96.368,30.909,41.693,23.766,SOFT,8.0,4.0,,,9.0,1,True,True,33.2,0.996,232.0,255.0,281.0,296.0
Bahrain,2023,GAS,Alpine,49.0,96.803,31.008,42.102,23.693,SOFT,9.0,4.0,,,9.0,1,True,True,31.6,0.948,233.0,254.0,281.0,297.0
Bahrain,2023,GAS,Alpine,50.0,96.551,30.972,41.874,23.705,SOFT,10.0,4.0,,,9.0,1,True,True,30.0,0.9,233.0,254.0,281.0,297.0
Bahrain,2023,GAS,Alpine,51.0,96.635,30.941,41.896,23.798,SOFT,11.0,4.0,,,9.0,1,True,True,28.4,0.852,233.0,254.0,281.0,296.0
Bahrain,2023,GAS,Alpine,52.0,96.891,30.878,42.136,23.877,SOFT,12.0,4.0,,,9.0,1,True,True,26.8,0.804,233.0,254.0,281.0,298.0
Bahrain,2023,GAS,Alpine,53.0,96.979,30.964,42.046,23.969,SOFT,13.0,4.0,,,9.0,1,True,True,25.2,0.756,232.0,254.0,282.0,301.0
Bahrain,2023,GAS,Alpine,54.0,97.222,31.101,42.251,23.87,SOFT,14.0,4.0,,,9.0,1,True,True,23.6,0.708,234.0,254.0,282.0,302.0
Bahrain,2023,GAS,Alpine,55.0,97.559,31.1,42.422,24.037,SOFT,15.0,4.0,,,9.0,1,True,True,22.0,0.66,233.0,254.0,282.0,303.0
Bahrain,2023,GAS,Alpine,56.0,97.845,31.196,42.539,24.11,SOFT,16.0,4.0,,,9.0,1,True,True,20.4,0.612,234.0,255.0,282.0,305.0
Bahrain,2023,GAS,Alpine,57.0,98.147,31.26,42.631,24.256,SOFT,17.0,4.0,,,9.0,1,True,True,18.8,0.564,235.0,254.0,286.0,306.0
Bahrain,2023,PER,Red Bull Racing,1.0,101.063,,43.216,24.069,SOFT,4.0,1.0,,,3.0,12,False,False,108.4,3.252,230.0,237.0,280.0,252.0
Bahrain,2023,PER,Red Bull Racing,2.0,98.862,31.532,43.116,24.214,SOFT,5.0,1.0,,,3.0,21,True,False,106.8,3.204,228.0,238.0,281.0,283.0
Bahrain,2023,PER,Red Bull Racing,3.0,98.83,31.397,43.146,24.287,SOFT,6.0,1.0,,,3.0,1,True,False,105.2,3.156,231.0,240.0,280.0,293.0
Bahrain,2023,PER,Red Bull Racing,4.0,98.758,31.404,43.108,24.246,SOFT,7.0,1.0,,,3.0,1,True,False,103.6,3.108,231.0,243.0,281.0,297.0
Bahrain,2023,PER,Red Bull Racing,5.0,98.404,31.231,42.944,24.229,SOFT,8.0,1.0,,,3.0,1,True,False,102.0,3.06,232.0,250.0,286.0,299.0
