Race,Season,Driver,Team,LapNumber,LapTime_s,Sector1_s,Sector2_s,Sector3_s,Compound,TyreLife,SpeedI1,SpeedI2,SpeedFL,SpeedST,ThrottleStd,LapConsistency_5
Bahrain,2023,DEV,AlphaTauri,43.0,100.177,32.026,43.701,24.45,HARD,16.0,232.0,247.0,281.0,301.0,41.82,0.8735
Bahrain,2023,DEV,AlphaTauri,44.0,99.588,31.78,43.483,24.325,HARD,17.0,232.0,248.0,281.0,298.0,41.398,0.8083
Bahrain,2023,DEV,AlphaTauri,45.0,98.889,31.481,43.144,24.264,HARD,18.0,234.0,242.0,280.0,293.0,42.33,0.684
Bahrain,2023,DEV,AlphaTauri,46.0,98.871,31.557,43.061,24.253,HARD,19.0,234.0,245.0,280.0,295.0,42.201,0.5857
Bahrain,2023,DEV,AlphaTauri,47.0,98.921,31.53,43.186,24.205,HARD,20.0,234.0,244.0,280.0,298.0,42.0,0.5805
Bahrain,2023,DEV,AlphaTauri,48.0,100.441,32.523,43.596,24.322,HARD,21.0,205.0,249.0,280.0,302.0,42.059,0.6842
Bahrain,2023,DEV,AlphaTauri,49.0,98.985,31.508,43.167,24.31,HARD,22.0,234.0,244.0,280.0,303.0,42.31,0.6832
Bahrain,2023,DEV,AlphaTauri,50.0,99.089,31.532,43.24,24.317,HARD,23.0,234.0,242.0,280.0,297.0,42.158,0.6644
Bahrain,2023,DEV,AlphaTauri,51.0,100.475,32.491,43.49,24.494,HARD,24.0,233.0,248.0,281.0,304.0,41.268,0.8018
Bahrain,2023,DEV,AlphaTauri,52.0,100.33,31.497,44.208,24.625,HARD,25.0,234.0,245.0,281.0,300.0,41.661,0.7577
Bahrain,2023,DEV,AlphaTauri,53.0,99.15,31.459,43.284,24.407,HARD,26.0,234.0,245.0,281.0,302.0,41.879,0.7315
Bahrain,2023,DEV,AlphaTauri,54.0,98.885,31.467,43.108,24.31,HARD,27.0,234.0,249.0,281.0,299.0,42.014,0.7537
Bahrain,2023,DEV,AlphaTauri,55.0,99.239,31.445,43.538,24.256,HARD,28.0,234.0,249.0,280.0,298.0,42.022,0.7317
Bahrain,2023,DEV,AlphaTauri,56.0,99.161,31.644,43.211,24.306,HARD,29.0,234.0,249.0,280.0,295.0,41.963,0.5623
Bahrain,2023,GAS,Alpine,2.0,100.438,31.738,43.938,24.762,SOFT,2.0,226.0,237.0,280.0,298.0,42.734,
Bahrain,2023,GAS,Alpine,3.0,100.643,31.8,44.083,24.76,SOFT,3.0,225.0,237.0,286.0,285.0,43.662,
Bahrain,2023,GAS,Alpine,4.0,100.894,31.514,44.492,24.888,SOFT,4.0,223.0,237.0,284.0,311.0,42.904,0.2284
Bahrain,2023,GAS,Alpine,5.0,100.818,31.705,44.192,24.921,SOFT,5.0,223.0,241.0,285.0,299.0,42.848,0.2028
Bahrain,2023,GAS,Alpine,6.0,101.11,31.573,44.534,25.003,SOFT,6.0,225.0,242.0,284.0,313.0,42.552,0.2545
Bahrain,2023,GAS,Alpine,7.0,101.134,31.604,44.49,25.04,SOFT,7.0,225.0,241.0,285.0,308.0,42.575,0.206
Bahrain,2023,GAS,Alpine,8.0,101.173,31.773,44.275,25.125,SOFT,8.0,225.0,239.0,285.0,305.0,42.147,0.1589
Bahrain,2023,GAS,Alpine,11.0,98.762,31.455,43.098,24.209,HARD,2.0,227.0,243.0,280.0,294.0,42.335,1.0367
Bahrain,2023,GAS,Alpine,12.0,98.928,31.57,43.066,24.292,HARD,3.0,227.0,242.0,279.0,288.0,42.006,1.258
Bahrain,2023,GAS,Alpine,13.0,99.349,31.744,43.26,24.345,HARD,4.0,227.0,248.0,280.0,296.0,42.224,1.1918
Bahrain,2023,GAS,Alpine,14.0,98.859,31.518,43.043,24.298,HARD,5.0,227.0,246.0,280.0,303.0,42.022,1.0084
Bahrain,2023,GAS,Alpine,15.0,98.985,31.398,43.252,24.335,HARD,6.0,227.0,247.0,280.0,302.0,42.016,0.2242
Bahrain,2023,GAS,Alpine,16.0,98.945,31.514,43.137,24.294,HARD,7.0,226.0,246.0,280.0,302.0,42.088,0.1932
Bahrain,2023,GAS,Alpine,17.0,99.011,31.527,43.151,24.333,HARD,8.0,227.0,247.0,280.0,301.0,42.445,0.1875
Bahrain,2023,GAS,Alpine,18.0,99.029,31.515,43.068,24.446,HARD,9.0,225.0,244.0,279.0,300.0,41.965,0.0675
Bahrain,2023,GAS,Alpine,19.0,99.066,31.571,43.098,24.397,HARD,10.0,225.0,244.0,280.0,299.0,42.021,0.0456
Bahrain,2023,GAS,Alpine,20.0,99.017,31.481,43.179,24.357,HARD,11.0,225.0,248.0,279.0,301.0,41.979,0.0439
Bahrain,2023,GAS,Alpine,21.0,99.327,31.671,43.328,24.328,HARD,12.0,225.0,247.0,280.0,300.0,41.899,0.1342
Bahrain,2023,GAS,Alpine,22.0,99.485,31.609,43.483,24.393,HARD,13.0,224.0,245.0,280.0,302.0,42.302,0.2103
Bahrain,2023,GAS,Alpine,23.0,99.263,31.538,43.32,24.405,HARD,14.0,225.0,246.0,281.0,302.0,42.12,0.1922
Bahrain,2023,GAS,Alpine,24.0,99.761,31.721,43.505,24.535,HARD,15.0,225.0,247.0,281.0,302.0,42.353,0.2757
Bahrain,2023,GAS,Alpine,27.0,98.729,31.836,42.851,24.042,HARD,2.0,227.0,251.0,286.0,297.0,42.194,0.3788
Bahrain,2023,GAS,Alpine,28.0,97.761,31.006,42.656,24.099,HARD,3.0,226.0,250.0,281.0,317.0,42.198,0.7893
Bahrain,2023,GAS,Alpine,29.0,98.012,31.178,42.696,24.138,HARD,4.0,227.0,253.0,286.0,302.0,42.483,0.8364
Bahrain,2023,GAS,Alpine,30.0,97.76,30.885,42.716,24.159,HARD,5.0,226.0,252.0,287.0,319.0,42.241,0.8557
Bahrain,2023,GAS,Alpine,31.0,97.968,30.971,42.877,24.12,HARD,6.0,229.0,253.0,287.0,320.0,42.671,0.399
Bahrain,2023,GAS,Alpine,32.0,98.012,30.969,42.824,24.219,HARD,7.0,227.0,253.0,286.0,320.0,42.027,0.131
Bahrain,2023,GAS,Alpine,33.0,97.974,30.942,42.828,24.204,HARD,8.0,228.0,252.0,287.0,320.0,42.525,0.1056
Bahrain,2023,GAS,Alpine,34.0,98.022,30.947,42.874,24.201,HARD,9.0,230.0,255.0,286.0,321.0,42.796,0.1072
Bahrain,2023,GAS,Alpine,35.0,98.088,31.01,42.851,24.227,HARD,10.0,229.0,253.0,286.0,320.0,42.351,0.0481
Bahrain,2023,GAS,Alpine,36.0,98.184,31.045,42.821,24.318,HARD,11.0,228.0,252.0,286.0,318.0,42.346,0.0825
Bahrain,2023,GAS,Alpine,37.0,98.133,31.117,42.864,24.152,HARD,12.0,227.0,252.0,286.0,318.0,42.054,0.0841
Bahrain,2023,GAS,Alpine,38.0,98.108,31.025,42.822,24.261,HARD,13.0,227.0,253.0,286.0,317.0,41.888,0.0596
Bahrain,2023,GAS,Alpine,39.0,98.537,31.183,43.08,24.274,HARD,14.0,227.0,252.0,285.0,319.0,42.526,0.1863
Bahrain,2023,GAS,Alpine,42.0,95.068,30.069,41.393,23.606,SOFT,2.0,232.0,251.0,281.0,327.0,41.15,1.4293
Bahrain,2023,GAS,Alpine,43.0,95.942,30.776,41.677,23.489,SOFT,3.0,230.0,250.0,281.0,295.0,41.383,1.5493
Bahrain,2023,GAS,Alpine,44.0,95.792,30.785,41.542,23.465,SOFT,4.0,231.0,253.0,280.0,296.0,42.155,1.5345
Bahrain,2023,GAS,Alpine,45.0,96.186,30.874,41.775,23.537,SOFT,5.0,232.0,253.0,281.0,294.0,42.423,1.3154
Bahrain,2023,GAS,Alpine,46.0,96.041,30.831,41.707,23.503,SOFT,6.0,233.0,253.0,281.0,297.0,41.696,0.4367
Bahrain,2023,GAS,Alpine,47.0,96.12,30.806,41.735,23.579,SOFT,7.0,232.0,255.0,281.0,298.0,41.84,0.1549
Bahrain,2023,GAS,Alpine,48.0,96.368,30.909,41.693,23.766,SOFT,8.0,232.0,255.0,281.0,296.0,42.276,0.2109
Bahrain,2023,GAS,Alpine,49.0,96.803,31.008,42.102,23.693,SOFT,9.0,233.0,254.0,281.0,297.0,42.129,0.3042
Bahrain,2023,GAS,Alpine,50.0,96.551,30.972,41.874,23.705,SOFT,10.0,233.0,254.0,281.0,297.0,41.954,0.3126
Bahrain,2023,GAS,Alpine,51.0,96.635,30.941,41.896,23.798,SOFT,11.0,233.0,254.0,281.0,296.0,41.839,0.2619
Bahrain,2023,GAS,Alpine,52.0,96.891,30.878,42.136,23.877,SOFT,12.0,233.0,254.0,281.0,298.0,42.219,0.2068
Bahrain,2023,GAS,Alpine,53.0,96.979,30.964,42.046,23.969,SOFT,13.0,232.0,254.0,282.0,301.0,41.982,0.1772
Bahrain,2023,GAS,Alpine,54.0,97.222,31.101,42.251,23.87,SOFT,14.0,234.0,254.0,282.0,302.0,42.044,0.2703
Bahrain,2023,GAS,Alpine,55.0,97.559,31.1,42.422,24.037,SOFT,15.0,233.0,254.0,282.0,303.0,41.664,0.3503
Bahrain,2023,GAS,Alpine,56.0,97.845,31.196,42.539,24.11,SOFT,16.0,234.0,255.0,282.0,305.0,42.136,0.4002
Bahrain,2023,GAS,Alpine,57.0,98.147,31.26,42.631,24.256,SOFT,17.0,235.0,254.0,286.0,306.0,42.031,0.4683
Bahrain,2023,HAM,Mercedes,2.0,99.166,31.408,43.352,24.406,SOFT,5.0,234.0,247.0,282.0,311.0,42.085,
Bahrain,2023,HAM,Mercedes,3.0,99.22,31.298,43.499,24.423,SOFT,6.0,228.0,246.0,283.0,303.0,42.838,
Bahrain,2023,HAM,Mercedes,4.0,99.198,31.315,43.446,24.437,SOFT,7.0,231.0,240.0,282.0,311.0,41.417,0.0272
Bahrain,2023,HAM,Mercedes,5.0,99.335,31.35,43.508,24.477,SOFT,8.0,230.0,246.0,281.0,308.0,42.067,0.0736
Bahrain,2023,HAM,Mercedes,6.0,99.756,31.434,43.751,24.571,SOFT,9.0,231.0,245.0,282.0,309.0,41.955,0.2438
Bahrain,2023,HAM,Mercedes,7.0,99.757,31.48,43.664,24.613,SOFT,10.0,233.0,249.0,281.0,310.0,41.554,0.2817
Bahrain,2023,HAM,Mercedes,8.0,100.267,31.718,43.82,24.729,SOFT,11.0,231.0,249.0,280.0,306.0,41.624,0.4202
Bahrain,2023,HAM,Mercedes,9.0,100.323,31.893,43.776,24.654,SOFT,12.0,231.0,249.0,281.0,309.0,41.671,0.4103
Bahrain,2023,HAM,Mercedes,10.0,100.289,31.649,43.985,24.655,SOFT,13.0,230.0,248.0,280.0,308.0,41.829,0.2945
Bahrain,2023,HAM,Mercedes,11.0,100.752,31.823,44.205,24.724,SOFT,14.0,230.0,243.0,280.0,306.0,41.74,0.353
Bahrain,2023,HAM,Mercedes,14.0,98.308,30.783,43.351,24.174,HARD,2.0,232.0,226.0,283.0,302.0,41.924,0.96
Bahrain,2023,HAM,Mercedes,15.0,98.527,31.23,43.259,24.038,HARD,3.0,231.0,240.0,283.0,309.0,42.135,1.1333
Bahrain,2023,HAM,Mercedes,16.0,98.617,31.162,43.414,24.041,HARD,4.0,232.0,232.0,282.0,304.0,42.546,1.133
Bahrain,2023,HAM,Mercedes,17.0,98.704,31.16,43.372,24.172,HARD,5.0,231.0,242.0,282.0,306.0,42.303,1.0006
Bahrain,2023,HAM,Mercedes,18.0,98.69,31.263,43.262,24.165,HARD,6.0,232.0,240.0,282.0,305.0,42.217,0.1621
Bahrain,2023,HAM,Mercedes,19.0,98.684,31.294,43.297,24.093,HARD,7.0,232.0,238.0,282.0,308.0,41.702,0.0737
Bahrain,2023,HAM,Mercedes,20.0,98.478,31.163,43.227,24.088,HARD,8.0,233.0,234.0,282.0,308.0,42.196,0.0938
Bahrain,2023,HAM,Mercedes,21.0,98.581,31.151,43.35,24.08,HARD,9.0,230.0,235.0,282.0,308.0,41.835,0.0968
Bahrain,2023,HAM,Mercedes,22.0,98.46,31.336,43.109,24.015,HARD,10.0,229.0,238.0,283.0,307.0,42.301,0.1092
Bahrain,2023,HAM,Mercedes,23.0,98.384,31.164,43.21,24.01,HARD,11.0,231.0,236.0,283.0,307.0,42.431,0.1167
Bahrain,2023,HAM,Mercedes,24.0,98.367,31.202,43.079,24.086,HARD,12.0,230.0,244.0,282.0,308.0,42.317,0.0855
Bahrain,2023,HAM,Mercedes,25.0,98.29,31.209,42.97,24.111,HARD,13.0,232.0,245.0,283.0,307.0,42.506,0.1101
Bahrain,2023,HAM,Mercedes,26.0,98.339,31.345,42.89,24.104,HARD,14.0,231.0,250.0,283.0,307.0,42.29,0.0625
Bahrain,2023,HAM,Mercedes,27.0,98.369,31.379,42.864,24.126,HARD,15.0,231.0,251.0,283.0,307.0,42.455,0.0372
Bahrain,2023,HAM,Mercedes,28.0,98.265,31.232,42.845,24.188,HARD,16.0,231.0,251.0,283.0,306.0,42.256,0.0467
Bahrain,2023,HAM,Mercedes,29.0,98.38,31.319,42.914,24.147,HARD,17.0,232.0,252.0,284.0,309.0,41.774,0.0498
Bahrain,2023,HAM,Mercedes,32.0,97.563,30.795,42.982,23.786,HARD,2.0,234.0,236.0,285.0,304.0,41.953,0.3496
Bahrain,2023,HAM,Mercedes,33.0,97.549,30.882,42.999,23.668,HARD,3.0,229.0,228.0,284.0,306.0,42.054,0.4307
Bahrain,2023,HAM,Mercedes,34.0,98.135,30.81,43.571,23.754,HARD,4.0,227.0,222.0,284.0,305.0,41.822,0.3952
Bahrain,2023,HAM,Mercedes,35.0,96.831,30.798,42.403,23.63,HARD,5.0,231.0,250.0,283.0,308.0,41.467,0.6017
Bahrain,2023,HAM,Mercedes,36.0,96.546,30.869,42.013,23.664,HARD,6.0,232.0,258.0,285.0,308.0,41.638,0.6352
Bahrain,2023,HAM,Mercedes,37.0,97.388,31.413,42.243,23.732,HARD,7.0,232.0,256.0,284.0,310.0,41.978,0.6235
Bahrain,2023,HAM,Mercedes,38.0,98.304,31.05,43.267,23.987,HARD,8.0,235.0,251.0,290.0,309.0,41.749,0.775
Bahrain,2023,HAM,Mercedes,39.0,97.478,30.837,42.719,23.922,HARD,9.0,230.0,255.0,290.0,330.0,42.759,0.6774
Bahrain,2023,HAM,Mercedes,40.0,97.494,30.768,42.806,23.92,HARD,10.0,236.0,249.0,290.0,325.0,42.619,0.6231
Bahrain,2023,HAM,Mercedes,42.0,97.061,30.924,42.354,23.783,HARD,12.0,237.0,259.0,284.0,311.0,42.256,0.4588
Bahrain,2023,HAM,Mercedes,43.0,97.111,30.89,42.235,23.986,HARD,13.0,235.0,259.0,284.0,310.0,42.179,0.4976
Bahrain,2023,HAM,Mercedes,44.0,97.048,30.807,42.353,23.888,HARD,14.0,235.0,259.0,285.0,309.0,42.243,0.2273
Bahrain,2023,HAM,Mercedes,45.0,97.661,30.902,42.666,24.093,HARD,15.0,237.0,262.0,292.0,309.0,42.421,0.2834
Bahrain,2023,HAM,Mercedes,46.0,97.779,30.898,42.786,24.095,HARD,16.0,237.0,258.0,291.0,333.0,42.05,0.3574
Bahrain,2023,HAM,Mercedes,47.0,98.517,31.32,43.157,24.04,HARD,17.0,236.0,255.0,290.0,329.0,43.05,0.5954
Bahrain,2023,HAM,Mercedes,48.0,97.844,30.882,42.772,24.19,HARD,18.0,240.0,262.0,289.0,321.0,41.445,0.5236
Bahrain,2023,HAM,Mercedes,49.0,97.954,30.947,42.945,24.062,HARD,19.0,241.0,253.0,289.0,328.0,42.498,0.3337
Bahrain,2023,HAM,Mercedes,50.0,97.77,30.824,42.711,24.235,HARD,20.0,239.0,261.0,285.0,321.0,42.153,0.313
Bahrain,2023,HAM,Mercedes,51.0,98.014,31.154,42.759,24.101,HARD,21.0,237.0,259.0,285.0,310.0,42.342,0.2936
Bahrain,2023,HAM,Mercedes,52.0,97.803,31.107,42.69,24.006,HARD,22.0,237.0,259.0,284.0,311.0,42.075,0.1033
Bahrain,2023,HAM,Mercedes,53.0,97.988,31.1,42.853,24.035,HARD,23.0,237.0,257.0,284.0,309.0,42.396,0.1116
Bahrain,2023,HAM,Mercedes,54.0,98.076,31.14,42.838,24.098,HARD,24.0,234.0,258.0,285.0,309.0,41.902,0.1355
Bahrain,2023,HAM,Mercedes,55.0,97.955,31.131,42.775,24.049,HARD,25.0,236.0,261.0,284.0,308.0,42.062,0.1019
Bahrain,2023,HAM,Mercedes,56.0,98.111,31.227,42.824,24.06,HARD,26.0,237.0,261.0,285.0,309.0,41.82,0.1206
Bahrain,2023,HAM,Mercedes,57.0,98.255,31.166,42.89,24.199,HARD,27.0,237.0,264.0,284.0,309.0,41.375,0.1179
Bahrain,2023,HUL,Haas F1 Team,2.0,100.72,31.78,44.191,24.749,SOFT,5.0,230.0,242.0,281.0,299.0,42.245,
Bahrain,2023,HUL,Haas F1 Team,3.0,100.484,31.671,43.801,25.012,SOFT,6.0,228.0,245.0,286.0,300.0,42.888,
Bahrain,2023,HUL,Haas F1 Team,4.0,101.004,32.225,43.817,24.962,SOFT,7.0,227.0,248.0,285.0,328.0,42.445,0.2604
Bahrain,2023,HUL,Haas F1 Team,5.0,101.002,31.56,44.453,24.989,SOFT,8.0,230.0,246.0,286.0,318.0,42.414,0.2508
Bahrain,2023,HUL,Haas F1 Team,6.0,101.002,31.566,44.338,25.098,SOFT,9.0,230.0,248.0,286.0,323.0,42.816,0.2348
Bahrain,2023,HUL,Haas F1 Team,7.0,101.148,31.575,44.33,25.243,SOFT,10.0,227.0,249.0,285.0,315.0,42.532,0.2561
Bahrain,2023,HUL,Haas F1 Team,8.0,101.249,31.819,44.221,25.209,SOFT,11.0,227.0,248.0,281.0,322.0,42.254,0.1131
Bahrain,2023,HUL,Haas F1 Team,9.0,101.615,32.117,44.419,25.079,SOFT,12.0,226.0,249.0,281.0,305.0,42.402,0.2528
Bahrain,2023,HUL,Haas F1 Team,10.0,102.252,32.095,44.673,25.484,SOFT,13.0,227.0,246.0,278.0,305.0,42.584,0.5007
Bahrain,2023,HUL,Haas F1 Team,13.0,99.406,31.504,43.055,24.847,HARD,2.0,230.0,248.0,285.0,295.0,43.341,1.0584
Bahrain,2023,HUL,Haas F1 Team,14.0,98.847,31.291,43.147,24.409,HARD,3.0,232.0,254.0,283.0,325.0,43.026,1.4707
Bahrain,2023,HUL,Haas F1 Team,15.0,98.972,31.408,43.081,24.483,HARD,4.0,229.0,252.0,283.0,304.0,43.214,1.5953
Bahrain,2023,HUL,Haas F1 Team,16.0,99.136,31.437,43.257,24.442,HARD,5.0,228.0,246.0,282.0,303.0,42.735,1.4294
Bahrain,2023,HUL,Haas F1 Team,17.0,99.396,31.458,43.372,24.566,HARD,6.0,229.0,248.0,281.0,304.0,42.478,0.2499
Bahrain,2023,HUL,Haas F1 Team,18.0,100.323,32.119,43.519,24.685,HARD,7.0,229.0,246.0,284.0,308.0,41.973,0.5894
Bahrain,2023,HUL,Haas F1 Team,19.0,99.633,31.771,43.31,24.552,HARD,8.0,227.0,248.0,282.0,322.0,41.831,0.5284
Bahrain,2023,HUL,Haas F1 Team,20.0,99.495,31.592,43.273,24.63,HARD,9.0,231.0,253.0,280.0,305.0,42.356,0.4449
Bahrain,2023,HUL,Haas F1 Team,21.0,99.703,31.669,43.393,24.641,HARD,10.0,230.0,254.0,281.0,303.0,42.278,0.3628
Bahrain,2023,HUL,Haas F1 Team,22.0,99.934,31.837,43.443,24.654,HARD,11.0,228.0,253.0,281.0,301.0,42.473,0.3241
Bahrain,2023,HUL,Haas F1 Team,23.0,99.866,31.733,43.474,24.659,HARD,12.0,230.0,254.0,280.0,302.0,42.591,0.1771
Bahrain,2023,HUL,Haas F1 Team,24.0,99.855,31.809,43.418,24.628,HARD,13.0,229.0,251.0,281.0,302.0,42.092,0.1757
Bahrain,2023,HUL,Haas F1 Team,25.0,100.295,31.869,43.869,24.557,HARD,14.0,229.0,250.0,281.0,303.0,42.236,0.2205
Bahrain,2023,HUL,Haas F1 Team,28.0,96.981,30.875,42.048,24.058,HARD,2.0,233.0,247.0,280.0,299.0,42.121,1.3566
Bahrain,2023,HUL,Haas F1 Team,29.0,97.398,30.954,42.329,24.115,HARD,3.0,233.0,245.0,281.0,298.0,41.593,1.5595
Bahrain,2023,HUL,Haas F1 Team,30.0,97.617,31.178,42.467,23.972,HARD,4.0,231.0,248.0,281.0,298.0,41.608,1.5276
Bahrain,2023,HUL,Haas F1 Team,31.0,97.891,31.175,42.637,24.079,HARD,5.0,231.0,246.0,281.0,299.0,42.052,1.3057
Bahrain,2023,HUL,Haas F1 Team,32.0,97.806,31.11,42.524,24.172,HARD,6.0,231.0,249.0,281.0,299.0,41.809,0.3649
Bahrain,2023,HUL,Haas F1 Team,33.0,97.761,31.187,42.427,24.147,HARD,7.0,232.0,252.0,280.0,300.0,42.164,0.1933
Bahrain,2023,HUL,Haas F1 Team,34.0,97.895,31.192,42.592,24.111,HARD,8.0,234.0,253.0,281.0,304.0,41.193,0.1142
Bahrain,2023,HUL,Haas F1 Team,35.0,98.093,31.363,42.614,24.116,HARD,9.0,229.0,256.0,281.0,299.0,42.364,0.1274
Bahrain,2023,HUL,Haas F1 Team,36.0,98.245,31.451,42.707,24.087,HARD,10.0,231.0,248.0,280.0,298.0,42.553,0.204
Bahrain,2023,HUL,Haas F1 Team,37.0,98.108,31.452,42.558,24.098,HARD,11.0,231.0,252.0,280.0,296.0,42.372,0.1913
Bahrain,2023,HUL,Haas F1 Team,38.0,98.191,31.377,42.608,24.206,HARD,12.0,231.0,250.0,280.0,296.0,41.94,0.1335
Bahrain,2023,HUL,Haas F1 Team,39.0,98.184,31.355,42.622,24.207,HARD,13.0,231.0,251.0,280.0,294.0,41.591,0.063
Bahrain,2023,HUL,Haas F1 Team,42.0,96.616,30.788,42.011,23.817,SOFT,5.0,237.0,246.0,283.0,302.0,42.003,0.702
Bahrain,2023,HUL,Haas F1 Team,43.0,96.793,30.915,41.855,24.023,SOFT,6.0,235.0,250.0,283.0,299.0,42.172,0.8009
Bahrain,2023,HUL,Haas F1 Team,44.0,97.076,30.941,42.199,23.936,SOFT,7.0,232.0,252.0,283.0,297.0,42.619,0.7623
Bahrain,2023,HUL,Haas F1 Team,45.0,97.314,31.074,42.194,24.046,SOFT,8.0,233.0,248.0,283.0,297.0,42.6,0.613
Bahrain,2023,HUL,Haas F1 Team,46.0,99.972,30.962,44.939,24.071,SOFT,9.0,234.0,240.0,281.0,300.0,42.389,1.3777
Bahrain,2023,HUL,Haas F1 Team,47.0,96.806,30.895,42.035,23.876,SOFT,10.0,235.0,252.0,281.0,300.0,42.228,1.3476
Bahrain,2023,HUL,Haas F1 Team,48.0,97.086,31.014,42.126,23.946,SOFT,11.0,234.0,252.0,281.0,298.0,42.369,1.31
Bahrain,2023,HUL,Haas F1 Team,49.0,97.077,31.069,42.073,23.935,SOFT,12.0,234.0,254.0,281.0,298.0,43.096,1.3099
Bahrain,2023,HUL,Haas F1 Team,50.0,97.242,31.081,42.064,24.097,SOFT,13.0,234.0,255.0,281.0,298.0,42.447,1.3149
Bahrain,2023,HUL,Haas F1 Team,51.0,97.306,31.116,42.192,23.998,SOFT,14.0,234.0,256.0,281.0,299.0,42.021,0.1935
Bahrain,2023,HUL,Haas F1 Team,52.0,97.917,31.146,42.515,24.256,SOFT,15.0,234.0,254.0,281.0,301.0,42.448,0.3451
Bahrain,2023,HUL,Haas F1 Team,53.0,98.067,31.267,42.619,24.181,SOFT,16.0,233.0,258.0,282.0,302.0,42.159,0.4405
Bahrain,2023,HUL,Haas F1 Team,54.0,98.458,31.303,42.713,24.442,SOFT,17.0,234.0,255.0,282.0,301.0,42.192,0.518
Bahrain,2023,HUL,Haas F1 Team,55.0,98.564,31.42,42.876,24.268,SOFT,18.0,233.0,258.0,283.0,303.0,42.315,0.5004
Bahrain,2023,HUL,Haas F1 Team,56.0,99.206,31.66,42.973,24.573,SOFT,19.0,235.0,259.0,282.0,303.0,42.752,0.5038
Bahrain,2023,LEC,Ferrari,2.0,98.75,31.407,43.127,24.216,SOFT,2.0,226.0,243.0,281.0,294.0,42.28,
Bahrain,2023,LEC,Ferrari,3.0,98.658,31.238,43.103,24.317,SOFT,3.0,226.0,244.0,280.0,303.0,41.198,
Bahrain,2023,LEC,Ferrari,4.0,98.825,31.402,43.15,24.273,SOFT,4.0,226.0,246.0,280.0,305.0,40.974,0.0836
Bahrain,2023,LEC,Ferrari,5.0,98.664,31.543,42.943,24.178,SOFT,5.0,226.0,255.0,281.0,307.0,40.195,0.0792
Bahrain,2023,LEC,Ferrari,6.0,98.572,31.444,43.037,24.091,SOFT,6.0,226.0,242.0,280.0,302.0,40.862,0.0967
Bahrain,2023,LEC,Ferrari,7.0,98.691,31.441,43.08,24.17,SOFT,7.0,227.0,242.0,281.0,304.0,40.282,0.0916
Bahrain,2023,LEC,Ferrari,8.0,98.614,31.438,42.977,24.199,SOFT,8.0,227.0,242.0,281.0,302.0,40.86,0.0964
Bahrain,2023,LEC,Ferrari,9.0,98.828,31.503,43.09,24.235,SOFT,9.0,226.0,241.0,281.0,304.0,40.106,0.0976
Bahrain,2023,LEC,Ferrari,10.0,99.073,31.51,43.274,24.289,SOFT,10.0,225.0,242.0,281.0,305.0,40.37,0.2024
Bahrain,2023,LEC,Ferrari,11.0,99.212,31.556,43.28,24.376,SOFT,11.0,226.0,242.0,280.0,305.0,40.933,0.2533
Bahrain,2023,LEC,Ferrari,12.0,99.489,31.597,43.406,24.486,SOFT,12.0,229.0,254.0,280.0,305.0,40.738,0.3386
Bahrain,2023,LEC,Ferrari,15.0,98.477,31.261,43.184,24.032,HARD,2.0,228.0,242.0,285.0,301.0,41.774,0.3845
Bahrain,2023,LEC,Ferrari,16.0,97.953,30.859,42.965,24.129,HARD,3.0,229.0,243.0,280.0,324.0,40.94,0.619
Bahrain,2023,LEC,Ferrari,17.0,98.031,31.312,42.722,23.997,HARD,4.0,227.0,248.0,281.0,303.0,41.765,0.6923
Bahrain,2023,LEC,Ferrari,18.0,97.798,31.207,42.696,23.895,HARD,5.0,227.0,244.0,281.0,300.0,41.636,0.6851
Bahrain,2023,LEC,Ferrari,19.0,97.858,31.149,42.743,23.966,HARD,6.0,228.0,248.0,281.0,303.0,40.837,0.2688
Bahrain,2023,LEC,Ferrari,20.0,97.631,31.166,42.561,23.904,HARD,7.0,228.0,244.0,281.0,303.0,40.986,0.1533
Bahrain,2023,LEC,Ferrari,21.0,97.753,31.114,42.726,23.913,HARD,8.0,228.0,244.0,281.0,305.0,41.09,0.147
Bahrain,2023,LEC,Ferrari,22.0,98.162,31.499,42.618,24.045,HARD,9.0,227.0,243.0,281.0,305.0,40.586,0.1981
Bahrain,2023,LEC,Ferrari,23.0,98.054,31.209,42.95,23.895,HARD,10.0,228.0,243.0,283.0,306.0,40.817,0.2166
Bahrain,2023,LEC,Ferrari,24.0,97.972,31.197,42.742,24.033,HARD,11.0,229.0,249.0,281.0,304.0,40.795,0.2182
Bahrain,2023,LEC,Ferrari,25.0,98.541,31.344,43.046,24.151,HARD,12.0,228.0,243.0,282.0,306.0,41.844,0.2903
Bahrain,2023,LEC,Ferrari,26.0,99.668,32.247,43.143,24.278,HARD,13.0,228.0,245.0,283.0,301.0,40.546,0.6992
Bahrain,2023,LEC,Ferrari,27.0,98.814,31.412,43.168,24.234,HARD,14.0,227.0,243.0,282.0,303.0,41.786,0.6859
Bahrain,2023,LEC,Ferrari,28.0,98.618,31.382,43.081,24.155,HARD,15.0,228.0,244.0,282.0,305.0,41.458,0.6143
Bahrain,2023,LEC,Ferrari,29.0,98.447,31.394,42.964,24.089,HARD,16.0,229.0,244.0,282.0,308.0,40.675,0.4942
Bahrain,2023,LEC,Ferrari,30.0,98.39,31.339,42.887,24.164,HARD,17.0,228.0,244.0,282.0,305.0,41.098,0.5193
