Race,Season,Driver,Team,LapNumber,LapTime_s,Sector1_s,Sector2_s,Sector3_s,Compound,TyreLife,SpeedI1,SpeedI2,SpeedFL,SpeedST,ThrottleStd,LapConsistency_5
Singapore,2023,GAS,Alpine,40.0,99.885,29.24,42.734,27.911,HARD,20.0,289.0,261.0,246.0,282.0,42.738,1.2278
Singapore,2023,GAS,Alpine,41.0,99.934,29.271,42.653,28.01,HARD,21.0,288.0,261.0,247.0,283.0,43.386,1.2337
Singapore,2023,GAS,Alpine,42.0,99.835,28.913,43.099,27.823,HARD,22.0,302.0,269.0,248.0,292.0,43.039,1.3195
Singapore,2023,GAS,Alpine,46.0,98.277,28.779,41.942,27.556,HARD,26.0,286.0,261.0,247.0,280.0,43.115,1.6634
Singapore,2023,GAS,Alpine,47.0,98.568,28.882,42.076,27.61,HARD,27.0,286.0,259.0,248.0,281.0,42.946,0.8082
Singapore,2023,GAS,Alpine,48.0,98.548,28.786,42.121,27.641,HARD,28.0,286.0,260.0,247.0,281.0,43.294,0.7871
Singapore,2023,GAS,Alpine,49.0,98.634,28.746,42.266,27.622,HARD,29.0,286.0,260.0,247.0,281.0,43.223,0.6095
Singapore,2023,GAS,Alpine,50.0,98.688,28.871,42.234,27.583,HARD,30.0,286.0,260.0,248.0,281.0,42.698,0.1587
Singapore,2023,GAS,Alpine,51.0,98.525,28.7,42.278,27.547,HARD,31.0,287.0,260.0,247.0,281.0,43.297,0.067
Singapore,2023,GAS,Alpine,52.0,98.755,28.788,42.24,27.727,HARD,32.0,287.0,260.0,248.0,282.0,43.555,0.0959
Singapore,2023,GAS,Alpine,53.0,98.718,28.861,42.263,27.594,HARD,33.0,287.0,261.0,249.0,282.0,42.635,0.0894
Singapore,2023,GAS,Alpine,54.0,98.844,28.784,42.412,27.648,HARD,34.0,287.0,261.0,249.0,283.0,42.706,0.1169
Singapore,2023,GAS,Alpine,55.0,99.373,29.014,42.644,27.715,HARD,35.0,287.0,260.0,248.0,282.0,42.696,0.3184
Singapore,2023,GAS,Alpine,56.0,99.292,28.943,42.573,27.776,HARD,36.0,287.0,261.0,249.0,282.0,42.859,0.3115
Singapore,2023,GAS,Alpine,57.0,100.874,28.922,43.092,28.86,HARD,37.0,288.0,261.0,247.0,283.0,43.265,0.8598
Singapore,2023,GAS,Alpine,58.0,99.658,29.074,42.866,27.718,HARD,38.0,289.0,262.0,249.0,283.0,42.4,0.7655
Singapore,2023,GAS,Alpine,59.0,99.709,29.073,42.872,27.764,HARD,39.0,288.0,260.0,248.0,282.0,43.112,0.6365
Singapore,2023,GAS,Alpine,60.0,99.62,28.949,42.935,27.736,HARD,40.0,290.0,263.0,248.0,284.0,42.857,0.6057
Singapore,2023,GAS,Alpine,61.0,99.711,28.898,42.982,27.831,HARD,41.0,289.0,263.0,249.0,285.0,42.574,0.5378
Singapore,2023,GAS,Alpine,62.0,102.273,28.909,45.047,28.317,HARD,42.0,289.0,264.0,235.0,284.0,42.627,1.1627
Singapore,2023,HAM,Mercedes,2.0,102.587,29.485,44.938,28.164,MEDIUM,2.0,266.0,256.0,245.0,266.0,42.995,
Singapore,2023,HAM,Mercedes,3.0,101.088,29.309,43.484,28.295,MEDIUM,3.0,293.0,253.0,243.0,267.0,43.65,
Singapore,2023,HAM,Mercedes,4.0,102.861,29.32,43.99,29.551,MEDIUM,4.0,282.0,239.0,242.0,276.0,41.675,0.9544
Singapore,2023,HAM,Mercedes,5.0,100.978,29.145,43.709,28.124,MEDIUM,5.0,290.0,251.0,242.0,295.0,42.903,0.9837
Singapore,2023,HAM,Mercedes,6.0,100.126,29.602,42.597,27.927,MEDIUM,6.0,276.0,260.0,242.0,276.0,43.416,1.1576
Singapore,2023,HAM,Mercedes,7.0,99.918,29.355,42.67,27.893,MEDIUM,7.0,279.0,243.0,247.0,277.0,43.236,1.1625
Singapore,2023,HAM,Mercedes,8.0,100.166,29.251,42.903,28.012,MEDIUM,8.0,275.0,244.0,246.0,279.0,43.367,1.2158
Singapore,2023,HAM,Mercedes,9.0,100.312,29.301,43.078,27.933,MEDIUM,9.0,288.0,241.0,247.0,274.0,43.239,0.4043
Singapore,2023,HAM,Mercedes,10.0,100.144,29.373,42.869,27.902,MEDIUM,10.0,272.0,251.0,243.0,282.0,42.853,0.141
Singapore,2023,HAM,Mercedes,11.0,100.241,29.415,42.792,28.034,MEDIUM,11.0,283.0,253.0,245.0,277.0,43.313,0.1487
Singapore,2023,HAM,Mercedes,12.0,100.218,29.288,42.99,27.94,MEDIUM,12.0,279.0,252.0,246.0,279.0,43.24,0.0662
Singapore,2023,HAM,Mercedes,13.0,100.081,29.272,42.725,28.084,MEDIUM,13.0,285.0,266.0,246.0,286.0,43.516,0.0892
Singapore,2023,HAM,Mercedes,14.0,100.273,28.851,43.246,28.176,MEDIUM,14.0,300.0,263.0,246.0,292.0,43.254,0.0779
Singapore,2023,HAM,Mercedes,15.0,100.394,29.079,43.228,28.087,MEDIUM,15.0,283.0,262.0,246.0,285.0,43.351,0.1124
Singapore,2023,HAM,Mercedes,16.0,100.785,29.3,43.415,28.07,MEDIUM,16.0,278.0,255.0,244.0,289.0,43.467,0.2678
Singapore,2023,HAM,Mercedes,17.0,100.38,29.606,42.758,28.016,MEDIUM,17.0,270.0,252.0,244.0,267.0,43.737,0.2574
Singapore,2023,HAM,Mercedes,18.0,100.364,29.494,42.942,27.928,MEDIUM,18.0,287.0,254.0,244.0,275.0,43.352,0.199
Singapore,2023,HAM,Mercedes,19.0,99.394,29.252,42.416,27.726,MEDIUM,19.0,283.0,261.0,244.0,280.0,43.798,0.5169
Singapore,2023,HAM,Mercedes,23.0,103.08,29.495,43.75,29.835,HARD,3.0,292.0,272.0,246.0,286.0,42.875,1.3731
Singapore,2023,HAM,Mercedes,24.0,100.957,29.715,43.282,27.96,HARD,4.0,299.0,257.0,247.0,290.0,42.267,1.3748
Singapore,2023,HAM,Mercedes,25.0,100.442,29.46,42.916,28.066,HARD,5.0,270.0,258.0,248.0,282.0,43.478,1.3699
Singapore,2023,HAM,Mercedes,26.0,99.954,29.008,42.906,28.04,HARD,6.0,292.0,271.0,248.0,284.0,43.695,1.4175
Singapore,2023,HAM,Mercedes,27.0,99.226,28.825,42.51,27.891,HARD,7.0,311.0,254.0,245.0,294.0,43.186,1.4596
Singapore,2023,HAM,Mercedes,28.0,99.679,29.423,42.461,27.795,HARD,8.0,272.0,250.0,245.0,269.0,43.663,0.6712
Singapore,2023,HAM,Mercedes,29.0,99.52,29.248,42.475,27.797,HARD,9.0,268.0,255.0,246.0,275.0,43.635,0.4615
Singapore,2023,HAM,Mercedes,30.0,99.142,28.956,42.289,27.897,HARD,10.0,277.0,272.0,250.0,278.0,43.58,0.3323
Singapore,2023,HAM,Mercedes,31.0,99.32,28.814,42.534,27.972,HARD,11.0,302.0,273.0,249.0,293.0,43.769,0.2196
Singapore,2023,HAM,Mercedes,32.0,99.186,28.704,42.558,27.924,HARD,12.0,289.0,274.0,250.0,293.0,43.359,0.2271
Singapore,2023,HAM,Mercedes,33.0,100.62,28.953,43.806,27.861,HARD,13.0,271.0,250.0,246.0,298.0,42.544,0.6118
Singapore,2023,HAM,Mercedes,34.0,99.545,29.241,42.585,27.719,HARD,14.0,273.0,260.0,246.0,279.0,43.13,0.6116
Singapore,2023,HAM,Mercedes,35.0,99.51,29.135,42.618,27.757,HARD,15.0,274.0,263.0,250.0,280.0,43.117,0.5689
Singapore,2023,HAM,Mercedes,36.0,99.362,28.995,42.63,27.737,HARD,16.0,294.0,260.0,248.0,285.0,43.467,0.5634
Singapore,2023,HAM,Mercedes,37.0,99.959,28.963,42.994,28.002,HARD,17.0,285.0,271.0,245.0,278.0,42.179,0.5096
Singapore,2023,HAM,Mercedes,38.0,99.86,29.104,42.682,28.074,HARD,18.0,288.0,275.0,249.0,283.0,42.788,0.2516
Singapore,2023,HAM,Mercedes,39.0,99.264,28.909,42.537,27.818,HARD,19.0,298.0,268.0,248.0,289.0,42.98,0.3057
Singapore,2023,HAM,Mercedes,40.0,99.472,28.67,42.813,27.989,HARD,20.0,302.0,265.0,247.0,300.0,42.943,0.3086
Singapore,2023,HAM,Mercedes,41.0,99.698,29.077,42.71,27.911,HARD,21.0,281.0,258.0,247.0,288.0,43.298,0.284
Singapore,2023,HAM,Mercedes,42.0,99.686,29.128,42.912,27.646,HARD,22.0,283.0,257.0,248.0,288.0,42.73,0.2312
Singapore,2023,HAM,Mercedes,46.0,96.953,28.692,41.25,27.011,MEDIUM,2.0,279.0,263.0,249.0,285.0,42.823,1.1661
Singapore,2023,HAM,Mercedes,47.0,95.867,28.21,40.658,26.999,MEDIUM,3.0,289.0,263.0,248.0,282.0,43.408,1.8012
Singapore,2023,HAM,Mercedes,48.0,96.122,28.497,40.721,26.904,MEDIUM,4.0,291.0,266.0,249.0,285.0,43.415,1.8933
Singapore,2023,HAM,Mercedes,49.0,96.22,28.271,40.864,27.085,MEDIUM,5.0,293.0,265.0,249.0,285.0,43.458,1.5712
Singapore,2023,HAM,Mercedes,50.0,96.462,28.384,40.949,27.129,MEDIUM,6.0,290.0,254.0,249.0,284.0,43.71,0.4108
Singapore,2023,HAM,Mercedes,51.0,96.479,28.478,40.899,27.102,MEDIUM,7.0,291.0,257.0,249.0,286.0,43.269,0.2546
Singapore,2023,HAM,Mercedes,52.0,96.555,28.412,41.18,26.963,MEDIUM,8.0,292.0,261.0,249.0,282.0,43.069,0.1861
Singapore,2023,HAM,Mercedes,53.0,97.698,28.311,41.463,27.924,MEDIUM,9.0,295.0,269.0,246.0,288.0,41.835,0.5813
Singapore,2023,HAM,Mercedes,54.0,97.924,28.85,41.778,27.296,MEDIUM,10.0,314.0,265.0,249.0,305.0,42.944,0.7241
Singapore,2023,HAM,Mercedes,55.0,97.221,28.475,41.57,27.176,MEDIUM,11.0,287.0,262.0,250.0,283.0,43.331,0.653
Singapore,2023,HAM,Mercedes,56.0,96.411,28.315,41.097,26.999,MEDIUM,12.0,294.0,268.0,248.0,284.0,42.602,0.6715
Singapore,2023,HAM,Mercedes,57.0,97.111,28.385,41.477,27.249,MEDIUM,13.0,296.0,254.0,249.0,289.0,43.361,0.5866
Singapore,2023,HAM,Mercedes,58.0,97.982,28.032,42.09,27.86,MEDIUM,14.0,315.0,278.0,251.0,290.0,43.052,0.6485
Singapore,2023,HAM,Mercedes,59.0,100.167,28.586,42.99,28.591,MEDIUM,15.0,316.0,281.0,245.0,306.0,42.351,1.4468
Singapore,2023,HAM,Mercedes,60.0,99.772,28.574,43.307,27.891,MEDIUM,16.0,321.0,279.0,249.0,302.0,42.085,1.6382
Singapore,2023,HAM,Mercedes,61.0,99.096,28.304,42.634,28.158,MEDIUM,17.0,318.0,281.0,249.0,305.0,42.496,1.2669
Singapore,2023,HAM,Mercedes,62.0,99.347,28.765,42.817,27.765,MEDIUM,18.0,317.0,279.0,231.0,304.0,41.901,0.8294
Singapore,2023,HUL,Haas F1 Team,2.0,102.849,29.556,44.665,28.628,MEDIUM,2.0,286.0,260.0,243.0,282.0,42.788,
Singapore,2023,HUL,Haas F1 Team,3.0,101.4,29.278,43.237,28.885,MEDIUM,3.0,311.0,270.0,244.0,282.0,42.785,
Singapore,2023,HUL,Haas F1 Team,4.0,101.256,29.134,43.592,28.53,MEDIUM,4.0,306.0,271.0,245.0,297.0,42.447,0.8811
Singapore,2023,HUL,Haas F1 Team,5.0,101.35,29.162,43.594,28.594,MEDIUM,5.0,308.0,273.0,244.0,298.0,42.456,0.7592
Singapore,2023,HUL,Haas F1 Team,6.0,101.949,29.253,43.93,28.766,MEDIUM,6.0,303.0,266.0,244.0,297.0,42.269,0.6658
Singapore,2023,HUL,Haas F1 Team,7.0,101.117,29.367,43.306,28.444,MEDIUM,7.0,302.0,262.0,244.0,292.0,42.953,0.3177
Singapore,2023,HUL,Haas F1 Team,8.0,100.734,29.106,43.242,28.386,MEDIUM,8.0,291.0,262.0,244.0,288.0,42.676,0.4409
Singapore,2023,HUL,Haas F1 Team,9.0,100.978,29.225,43.399,28.354,MEDIUM,9.0,301.0,267.0,244.0,285.0,42.708,0.4619
Singapore,2023,HUL,Haas F1 Team,10.0,100.633,29.144,43.127,28.362,MEDIUM,10.0,303.0,272.0,244.0,295.0,42.61,0.5212
Singapore,2023,HUL,Haas F1 Team,11.0,100.559,29.027,43.13,28.402,MEDIUM,11.0,306.0,266.0,245.0,295.0,42.662,0.2358
Singapore,2023,HUL,Haas F1 Team,12.0,100.479,29.071,43.108,28.3,MEDIUM,12.0,300.0,268.0,245.0,294.0,42.626,0.1929
Singapore,2023,HUL,Haas F1 Team,13.0,100.783,29.133,43.354,28.296,MEDIUM,13.0,298.0,270.0,244.0,295.0,42.523,0.1978
Singapore,2023,HUL,Haas F1 Team,14.0,100.641,29.151,43.272,28.218,MEDIUM,14.0,308.0,271.0,245.0,296.0,42.485,0.1127
Singapore,2023,HUL,Haas F1 Team,15.0,100.693,29.026,43.305,28.362,MEDIUM,15.0,306.0,269.0,239.0,296.0,42.382,0.1176
Singapore,2023,HUL,Haas F1 Team,16.0,100.789,29.393,43.083,28.313,MEDIUM,16.0,294.0,263.0,243.0,293.0,42.484,0.127
Singapore,2023,HUL,Haas F1 Team,17.0,100.753,29.124,43.362,28.267,MEDIUM,17.0,309.0,270.0,245.0,294.0,42.374,0.0634
Singapore,2023,HUL,Haas F1 Team,18.0,100.877,29.077,43.589,28.211,MEDIUM,18.0,312.0,264.0,245.0,296.0,42.216,0.0905
Singapore,2023,HUL,Haas F1 Team,19.0,101.096,29.106,43.659,28.331,MEDIUM,19.0,305.0,272.0,242.0,296.0,42.262,0.1571
Singapore,2023,HUL,Haas F1 Team,23.0,103.093,29.496,43.996,29.601,HARD,3.0,295.0,261.0,243.0,285.0,42.799,0.9992
Singapore,2023,HUL,Haas F1 Team,24.0,103.044,30.479,43.819,28.746,HARD,4.0,293.0,261.0,242.0,291.0,42.684,1.1895
Singapore,2023,HUL,Haas F1 Team,25.0,101.165,29.186,43.637,28.342,HARD,5.0,303.0,264.0,245.0,281.0,42.692,1.113
Singapore,2023,HUL,Haas F1 Team,26.0,100.93,29.067,43.365,28.498,HARD,6.0,314.0,271.0,245.0,296.0,43.09,1.1015
Singapore,2023,HUL,Haas F1 Team,27.0,100.425,28.978,43.131,28.316,HARD,7.0,307.0,273.0,246.0,297.0,42.667,1.2497
Singapore,2023,HUL,Haas F1 Team,28.0,101.78,29.135,44.158,28.487,HARD,8.0,304.0,262.0,243.0,298.0,42.693,1.0063
Singapore,2023,HUL,Haas F1 Team,29.0,101.57,29.413,43.607,28.55,HARD,9.0,298.0,263.0,242.0,287.0,42.644,0.5349
Singapore,2023,HUL,Haas F1 Team,30.0,100.692,29.38,43.344,27.968,HARD,10.0,300.0,268.0,247.0,287.0,42.768,0.5771
Singapore,2023,HUL,Haas F1 Team,31.0,100.076,28.909,43.188,27.979,HARD,11.0,312.0,276.0,247.0,294.0,42.446,0.7367
Singapore,2023,HUL,Haas F1 Team,32.0,101.038,29.062,43.558,28.418,HARD,12.0,310.0,262.0,242.0,299.0,42.486,0.6853
Singapore,2023,HUL,Haas F1 Team,33.0,100.694,29.301,43.141,28.252,HARD,13.0,296.0,264.0,243.0,284.0,42.707,0.5467
Singapore,2023,HUL,Haas F1 Team,34.0,100.644,29.199,43.251,28.194,HARD,14.0,299.0,267.0,244.0,287.0,42.635,0.347
Singapore,2023,HUL,Haas F1 Team,35.0,101.622,29.282,43.954,28.386,HARD,15.0,300.0,268.0,243.0,287.0,42.157,0.5681
Singapore,2023,HUL,Haas F1 Team,36.0,101.128,29.319,43.398,28.411,HARD,16.0,303.0,273.0,245.0,288.0,42.566,0.3943
Singapore,2023,HUL,Haas F1 Team,37.0,100.482,29.019,43.221,28.242,HARD,17.0,314.0,274.0,246.0,298.0,42.445,0.4623
Singapore,2023,HUL,Haas F1 Team,38.0,101.051,28.84,44.083,28.128,HARD,18.0,315.0,275.0,248.0,299.0,41.797,0.4472
Singapore,2023,HUL,Haas F1 Team,39.0,102.01,28.71,44.559,28.741,HARD,19.0,322.0,270.0,245.0,299.0,41.991,0.5831
Singapore,2023,HUL,Haas F1 Team,40.0,101.257,29.106,43.59,28.561,HARD,20.0,312.0,271.0,246.0,299.0,42.226,0.548
Singapore,2023,HUL,Haas F1 Team,41.0,100.687,28.883,43.475,28.329,HARD,21.0,312.0,265.0,244.0,298.0,42.685,0.5932
Singapore,2023,HUL,Haas F1 Team,42.0,100.523,29.163,43.162,28.198,HARD,22.0,299.0,265.0,245.0,288.0,42.069,0.5828
Singapore,2023,HUL,Haas F1 Team,46.0,100.005,29.119,42.875,28.011,HARD,26.0,296.0,266.0,245.0,286.0,42.398,0.7662
Singapore,2023,HUL,Haas F1 Team,47.0,99.971,28.996,42.983,27.992,HARD,27.0,296.0,265.0,243.0,287.0,42.34,0.5322
Singapore,2023,HUL,Haas F1 Team,48.0,100.789,29.063,42.918,28.808,HARD,28.0,296.0,264.0,240.0,286.0,42.085,0.3837
Singapore,2023,HUL,Haas F1 Team,49.0,100.65,29.227,43.343,28.08,HARD,29.0,297.0,266.0,243.0,286.0,42.35,0.3769
Singapore,2023,HUL,Haas F1 Team,50.0,99.923,29.103,42.925,27.895,HARD,30.0,294.0,265.0,245.0,285.0,42.202,0.4165
Singapore,2023,HUL,Haas F1 Team,51.0,100.729,29.112,43.325,28.292,HARD,31.0,294.0,266.0,244.0,286.0,42.554,0.428
Singapore,2023,HUL,Haas F1 Team,52.0,100.946,29.128,43.266,28.552,HARD,32.0,294.0,266.0,243.0,284.0,42.034,0.3977
Singapore,2023,HUL,Haas F1 Team,53.0,103.808,29.057,46.229,28.522,HARD,33.0,296.0,262.0,242.0,283.0,41.584,1.5017
Singapore,2023,HUL,Haas F1 Team,54.0,101.918,29.426,44.035,28.457,HARD,34.0,293.0,262.0,243.0,284.0,41.999,1.4903
Singapore,2023,HUL,Haas F1 Team,55.0,101.16,29.316,43.511,28.333,HARD,35.0,290.0,261.0,242.0,282.0,41.748,1.2543
Singapore,2023,HUL,Haas F1 Team,56.0,101.285,29.326,43.672,28.287,HARD,36.0,291.0,266.0,243.0,283.0,42.033,1.167
Singapore,2023,HUL,Haas F1 Team,57.0,101.41,29.198,43.865,28.347,HARD,37.0,288.0,266.0,243.0,281.0,41.873,1.0961
Singapore,2023,HUL,Haas F1 Team,58.0,102.177,29.332,44.423,28.422,HARD,38.0,288.0,261.0,244.0,280.0,42.241,0.4366
Singapore,2023,HUL,Haas F1 Team,59.0,101.538,29.232,43.856,28.45,HARD,39.0,294.0,265.0,241.0,285.0,42.005,0.3965
Singapore,2023,HUL,Haas F1 Team,60.0,104.766,31.104,44.972,28.69,HARD,40.0,309.0,265.0,242.0,282.0,41.34,1.4559
Singapore,2023,HUL,Haas F1 Team,61.0,103.503,29.465,44.007,30.031,HARD,41.0,297.0,263.0,243.0,287.0,41.812,1.4317
Singapore,2023,HUL,Haas F1 Team,62.0,103.728,29.397,45.322,29.009,HARD,42.0,297.0,266.0,227.0,300.0,41.715,1.286
Singapore,2023,LAW,AlphaTauri,2.0,102.139,29.845,43.334,28.96,MEDIUM,2.0,277.0,260.0,244.0,277.0,44.32,
Singapore,2023,LAW,AlphaTauri,3.0,101.514,29.54,43.252,28.722,MEDIUM,3.0,298.0,264.0,244.0,282.0,43.718,
Singapore,2023,LAW,AlphaTauri,4.0,101.359,29.356,43.333,28.67,MEDIUM,4.0,289.0,265.0,243.0,288.0,43.965,0.4129
Singapore,2023,LAW,AlphaTauri,5.0,101.351,29.275,43.469,28.607,MEDIUM,5.0,296.0,256.0,243.0,291.0,43.777,0.3731
Singapore,2023,LAW,AlphaTauri,6.0,101.933,29.171,43.905,28.857,MEDIUM,6.0,302.0,254.0,243.0,287.0,43.7,0.3575
Singapore,2023,LAW,AlphaTauri,7.0,101.468,29.56,43.396,28.512,MEDIUM,7.0,278.0,255.0,244.0,287.0,43.859,0.2386
Singapore,2023,LAW,AlphaTauri,8.0,100.893,29.314,42.915,28.664,MEDIUM,8.0,291.0,260.0,243.0,287.0,43.81,0.3708
Singapore,2023,LAW,AlphaTauri,9.0,100.886,29.484,42.967,28.435,MEDIUM,9.0,285.0,257.0,238.0,288.0,43.743,0.4383
Singapore,2023,LAW,AlphaTauri,10.0,100.598,29.639,42.707,28.252,MEDIUM,10.0,287.0,258.0,243.0,283.0,43.776,0.5372
Singapore,2023,LAW,AlphaTauri,11.0,100.824,29.601,42.936,28.287,MEDIUM,11.0,282.0,259.0,242.0,279.0,43.96,0.3218
Singapore,2023,LAW,AlphaTauri,12.0,100.454,29.514,42.736,28.204,MEDIUM,12.0,280.0,258.0,243.0,278.0,43.947,0.1958
Singapore,2023,LAW,AlphaTauri,13.0,100.642,29.525,42.945,28.172,MEDIUM,13.0,280.0,257.0,243.0,279.0,43.853,0.1749
Singapore,2023,LAW,AlphaTauri,14.0,100.676,29.55,42.796,28.33,MEDIUM,14.0,280.0,253.0,242.0,281.0,43.923,0.1337
Singapore,2023,LAW,AlphaTauri,15.0,100.728,29.487,42.997,28.244,MEDIUM,15.0,283.0,259.0,243.0,281.0,43.832,0.1364
Singapore,2023,LAW,AlphaTauri,16.0,100.941,29.503,42.97,28.468,MEDIUM,16.0,281.0,259.0,243.0,282.0,43.613,0.1751
Singapore,2023,LAW,AlphaTauri,17.0,100.94,29.501,43.058,28.381,MEDIUM,17.0,292.0,255.0,243.0,278.0,43.73,0.1449
Singapore,2023,LAW,AlphaTauri,18.0,101.119,29.476,43.197,28.446,MEDIUM,18.0,288.0,259.0,243.0,279.0,43.505,0.1797
Singapore,2023,LAW,AlphaTauri,19.0,101.286,29.739,43.098,28.449,MEDIUM,19.0,292.0,258.0,242.0,277.0,43.713,0.2103
Singapore,2023,LAW,AlphaTauri,23.0,103.523,29.432,44.199,29.892,HARD,3.0,279.0,268.0,233.0,280.0,43.787,1.1057
Singapore,2023,LAW,AlphaTauri,24.0,102.294,30.071,43.461,28.762,HARD,4.0,279.0,246.0,243.0,280.0,43.983,1.0811
Singapore,2023,LAW,AlphaTauri,25.0,101.399,29.399,43.255,28.745,HARD,5.0,293.0,260.0,243.0,277.0,44.278,1.003
Singapore,2023,LAW,AlphaTauri,26.0,100.971,29.468,42.817,28.686,HARD,6.0,294.0,259.0,246.0,288.0,44.168,1.0344
Singapore,2023,LAW,AlphaTauri,27.0,100.231,29.288,42.682,28.261,HARD,7.0,295.0,259.0,247.0,289.0,44.197,1.2703
Singapore,2023,LAW,AlphaTauri,28.0,101.5,29.121,43.635,28.744,HARD,8.0,295.0,265.0,246.0,289.0,43.867,0.7561
Singapore,2023,LAW,AlphaTauri,29.0,101.515,29.267,43.707,28.541,HARD,9.0,297.0,268.0,245.0,292.0,43.795,0.5456
Singapore,2023,LAW,AlphaTauri,30.0,100.999,29.329,43.399,28.271,HARD,10.0,290.0,269.0,246.0,288.0,44.099,0.524
Singapore,2023,LAW,AlphaTauri,31.0,100.44,29.43,42.897,28.113,HARD,11.0,290.0,259.0,243.0,288.0,43.873,0.5917
Singapore,2023,LAW,AlphaTauri,32.0,100.055,29.303,42.614,28.138,HARD,12.0,296.0,261.0,242.0,284.0,44.28,0.6468
Singapore,2023,LAW,AlphaTauri,33.0,100.334,29.354,42.705,28.275,HARD,13.0,279.0,255.0,243.0,279.0,44.346,0.5844
Singapore,2023,LAW,AlphaTauri,34.0,100.953,29.431,43.135,28.387,HARD,14.0,282.0,259.0,244.0,282.0,44.018,0.4085
Singapore,2023,LAW,AlphaTauri,35.0,102.148,29.289,43.976,28.883,HARD,15.0,290.0,266.0,244.0,282.0,44.024,0.8278
Singapore,2023,LAW,AlphaTauri,36.0,101.1,29.486,43.391,28.223,HARD,16.0,305.0,270.0,243.0,285.0,43.384,0.8113
Singapore,2023,LAW,AlphaTauri,37.0,100.797,29.462,43.046,28.289,HARD,17.0,285.0,258.0,238.0,282.0,43.956,0.6695
Singapore,2023,LAW,AlphaTauri,38.0,101.106,29.418,43.526,28.162,HARD,18.0,293.0,261.0,243.0,284.0,43.682,0.5336
Singapore,2023,LAW,AlphaTauri,39.0,101.845,29.299,43.801,28.745,HARD,19.0,296.0,258.0,243.0,281.0,43.79,0.5696
Singapore,2023,LAW,AlphaTauri,40.0,101.182,29.304,43.522,28.356,HARD,20.0,295.0,260.0,244.0,292.0,43.695,0.3865
Singapore,2023,LAW,AlphaTauri,41.0,100.315,29.342,42.916,28.057,HARD,21.0,281.0,261.0,244.0,281.0,43.633,0.5605
Singapore,2023,LAW,AlphaTauri,42.0,100.181,29.261,42.875,28.045,HARD,22.0,287.0,261.0,244.0,282.0,43.877,0.6839
Singapore,2023,LAW,AlphaTauri,46.0,99.132,29.102,42.299,27.731,HARD,26.0,289.0,264.0,245.0,283.0,43.389,1.034
Singapore,2023,LAW,AlphaTauri,47.0,99.028,28.975,42.289,27.764,HARD,27.0,291.0,264.0,245.0,282.0,43.612,0.8975
Singapore,2023,LAW,AlphaTauri,48.0,99.386,29.063,42.405,27.918,HARD,28.0,286.0,261.0,245.0,280.0,43.622,0.6001
Singapore,2023,LAW,AlphaTauri,49.0,99.783,29.077,42.746,27.96,HARD,29.0,284.0,261.0,245.0,281.0,43.09,0.4783
Singapore,2023,LAW,AlphaTauri,50.0,101.093,29.259,42.613,29.221,HARD,30.0,285.0,264.0,245.0,281.0,43.315,0.8395
Singapore,2023,LAW,AlphaTauri,51.0,100.801,29.599,43.139,28.063,HARD,31.0,284.0,260.0,244.0,291.0,43.595,0.8949
Singapore,2023,LAW,AlphaTauri,52.0,99.95,29.196,42.691,28.063,HARD,32.0,282.0,260.0,244.0,279.0,43.651,0.7172
Singapore,2023,LAW,AlphaTauri,53.0,99.996,29.18,42.95,27.866,HARD,33.0,285.0,261.0,246.0,280.0,43.479,0.5829
Singapore,2023,LAW,AlphaTauri,54.0,99.884,29.178,42.755,27.951,HARD,34.0,285.0,261.0,245.0,279.0,42.995,0.5608
Singapore,2023,LAW,AlphaTauri,55.0,99.803,29.176,42.605,28.022,HARD,35.0,285.0,260.0,246.0,279.0,43.074,0.4058
Singapore,2023,LAW,AlphaTauri,56.0,99.962,29.091,42.838,28.033,HARD,36.0,285.0,260.0,247.0,280.0,43.252,0.0765
Singapore,2023,LAW,AlphaTauri,57.0,101.698,29.084,44.099,28.515,HARD,37.0,291.0,260.0,247.0,280.0,43.149,0.8025
Singapore,2023,LAW,AlphaTauri,58.0,101.423,29.155,43.893,28.375,HARD,38.0,291.0,260.0,246.0,278.0,43.286,0.9256
Singapore,2023,LAW,AlphaTauri,59.0,101.91,29.167,44.502,28.241,HARD,39.0,290.0,260.0,247.0,278.0,43.004,0.9995
Singapore,2023,LAW,AlphaTauri,60.0,103.089,29.154,45.526,28.409,HARD,40.0,288.0,260.0,246.0,279.0,43.199,1.122
Singapore,2023,LAW,AlphaTauri,61.0,101.007,29.378,43.266,28.363,HARD,41.0,289.0,263.0,245.0,284.0,42.794,0.7829
Singapore,2023,LAW,AlphaTauri,62.0,102.328,29.513,44.445,28.37,HARD,42.0,278.0,264.0,245.0,283.0,42.628,0.8076
Singapore,2023,LEC,Ferrari,2.0,101.338,29.385,43.571,28.382,SOFT,5.0,277.0,257.0,242.0,276.0,42.303,
Singapore,2023,LEC,Ferrari,3.0,100.752,29.579,42.975,28.198,SOFT,6.0,287.0,260.0,242.0,282.0,42.108,
Singapore,2023,LEC,Ferrari,4.0,100.661,29.427,43.118,28.116,SOFT,7.0,286.0,259.0,244.0,280.0,42.385,0.3674
Singapore,2023,LEC,Ferrari,5.0,100.328,29.405,42.79,28.133,SOFT,8.0,284.0,260.0,246.0,282.0,42.299,0.4204
