Race,Season,Driver,Team,LapNumber,LapTime_s,Compound,TyreLife,Stint,PitInTime_s,PitOutTime_s,Position,TrackStatus,FuelLoad_kg,FuelCorrection_s,IsAccurate,DegRate_s_lap,TotalLaps,LapsRemaining,SafetyCar,RedFlag,IsPitLap
Azerbaijan,2023,VER,Red Bull Racing,20.0,105.446,HARD,10.0,2.0,,,2.0,1,78.0,2.34,True,-0.1362,51.0,31.0,0,0,0
Azerbaijan,2023,VER,Red Bull Racing,21.0,105.793,HARD,11.0,2.0,,,2.0,1,76.4,2.292,True,-0.1362,51.0,30.0,0,0,0
Azerbaijan,2023,VER,Red Bull Racing,22.0,105.67,HARD,12.0,2.0,,,2.0,1,74.8,2.244,True,-0.1362,51.0,29.0,0,0,0
Azerbaijan,2023,VER,Red Bull Racing,23.0,105.902,HARD,13.0,2.0,,,2.0,1,73.2,2.196,True,-0.1362,51.0,28.0,0,0,0
Azerbaijan,2023,VER,Red Bull Racing,24.0,105.738,HARD,14.0,2.0,,,2.0,1,71.6,2.148,True,-0.1362,51.0,27.0,0,0,0
Azerbaijan,2023,VER,Red Bull Racing,25.0,105.657,HARD,15.0,2.0,,,2.0,1,70.0,2.1,True,-0.1362,51.0,26.0,0,0,0
Azerbaijan,2023,VER,Red Bull Racing,26.0,105.855,HARD,16.0,2.0,,,2.0,1,68.4,2.052,True,-0.1362,51.0,25.0,0,0,0
Azerbaijan,2023,VER,Red Bull Racing,27.0,105.625,HARD,17.0,2.0,,,2.0,1,66.8,2.004,True,-0.1362,51.0,24.0,0,0,0
Azerbaijan,2023,VER,Red Bull Racing,28.0,105.694,HARD,18.0,2.0,,,2.0,1,65.2,1.956,True,-0.1362,51.0,23.0,0,0,0
Azerbaijan,2023,VER,Red Bull Racing,29.0,106.365,HARD,19.0,2.0,,,2.0,1,63.6,1.908,True,-0.1362,51.0,22.0,0,0,0
Azerbaijan,2023,VER,Red Bull Racing,30.0,105.575,HARD,20.0,2.0,,,2.0,1,62.0,1.86,True,-0.1362,51.0,21.0,0,0,0
Azerbaijan,2023,VER,Red Bull Racing,31.0,105.348,HARD,21.0,2.0,,,2.0,1,60.4,1.812,True,-0.1362,51.0,20.0,0,0,0
Azerbaijan,2023,VER,Red Bull Racing,32.0,105.354,HARD,22.0,2.0,,,2.0,1,58.8,1.764,True,-0.1362,51.0,19.0,0,0,0
Azerbaijan,2023,VER,Red Bull Racing,33.0,105.343,HARD,23.0,2.0,,,2.0,1,57.2,1.716,True,-0.1362,51.0,18.0,0,0,0
Azerbaijan,2023,VER,Red Bull Racing,34.0,105.218,HARD,24.0,2.0,,,2.0,1,55.6,1.668,True,-0.1362,51.0,17.0,0,0,0
Azerbaijan,2023,VER,Red Bull Racing,35.0,105.121,HARD,25.0,2.0,,,2.0,1,54.0,1.62,True,-0.1362,51.0,16.0,0,0,0
Azerbaijan,2023,VER,Red Bull Racing,36.0,105.05,HARD,26.0,2.0,,,2.0,1,52.4,1.572,True,-0.1362,51.0,15.0,0,0,0
Azerbaijan,2023,VER,Red Bull Racing,37.0,105.319,HARD,27.0,2.0,,,2.0,1,50.8,1.524,True,-0.1362,51.0,14.0,0,0,0
Azerbaijan,2023,VER,Red Bull Racing,38.0,105.474,HARD,28.0,2.0,,,2.0,1,49.2,1.476,True,-0.1362,51.0,13.0,0,0,0
Azerbaijan,2023,VER,Red Bull Racing,39.0,105.15,HARD,29.0,2.0,,,2.0,1,47.6,1.428,True,-0.1362,51.0,12.0,0,0,0
Azerbaijan,2023,VER,Red Bull Racing,40.0,105.418,HARD,30.0,2.0,,,2.0,1,46.0,1.38,True,-0.1362,51.0,11.0,0,0,0
Azerbaijan,2023,VER,Red Bull Racing,41.0,105.123,HARD,31.0,2.0,,,2.0,1,44.4,1.332,True,-0.1362,51.0,10.0,0,0,0
Azerbaijan,2023,VER,Red Bull Racing,42.0,105.15,HARD,32.0,2.0,,,2.0,1,42.8,1.284,True,-0.1362,51.0,9.0,0,0,0
Azerbaijan,2023,VER,Red Bull Racing,43.0,104.843,HARD,33.0,2.0,,,2.0,1,41.2,1.236,True,-0.1362,51.0,8.0,0,0,0
Azerbaijan,2023,VER,Red Bull Racing,44.0,105.275,HARD,34.0,2.0,,,2.0,1,39.6,1.188,True,-0.1362,51.0,7.0,0,0,0
Azerbaijan,2023,VER,Red Bull Racing,45.0,105.14,HARD,35.0,2.0,,,2.0,1,38.0,1.14,True,-0.1362,51.0,6.0,0,0,0
Azerbaijan,2023,VER,Red Bull Racing,46.0,104.686,HARD,36.0,2.0,,,2.0,1,36.4,1.092,True,-0.1362,51.0,5.0,0,0,0
Azerbaijan,2023,VER,Red Bull Racing,47.0,104.734,HARD,37.0,2.0,,,2.0,1,34.8,1.044,True,-0.1362,51.0,4.0,0,0,0
Azerbaijan,2023,VER,Red Bull Racing,48.0,104.566,HARD,38.0,2.0,,,2.0,1,33.2,0.996,True,-0.1362,51.0,3.0,0,0,0
Azerbaijan,2023,VER,Red Bull Racing,49.0,104.474,HARD,39.0,2.0,,,2.0,12,31.6,0.948,True,-0.1362,51.0,2.0,0,0,0
Azerbaijan,2023,VER,Red Bull Racing,50.0,104.554,HARD,40.0,2.0,,,2.0,1,30.0,0.9,True,-0.1362,51.0,1.0,0,0,0
Azerbaijan,2023,VER,Red Bull Racing,51.0,104.232,HARD,41.0,2.0,,,2.0,1,28.4,0.852,True,-0.1362,51.0,0.0,0,0,0
Azerbaijan,2023,GAS,Alpine,1.0,119.785,MEDIUM,1.0,1.0,,,15.0,12,108.4,3.252,False,-0.2201,51.0,50.0,0,0,0
Azerbaijan,2023,GAS,Alpine,2.0,109.99,MEDIUM,2.0,1.0,,,15.0,1,106.8,3.204,True,-0.2201,51.0,49.0,0,0,0
Azerbaijan,2023,GAS,Alpine,3.0,109.075,MEDIUM,3.0,1.0,,,15.0,1,105.2,3.156,True,-0.2201,51.0,48.0,0,0,0
Azerbaijan,2023,GAS,Alpine,4.0,108.873,MEDIUM,4.0,1.0,,,15.0,1,103.6,3.108,True,-0.2201,51.0,47.0,0,0,0
Azerbaijan,2023,GAS,Alpine,5.0,113.152,MEDIUM,5.0,1.0,4341.623,,19.0,1,102.0,3.06,False,-0.2201,51.0,46.0,0,0,1
Azerbaijan,2023,GAS,Alpine,6.0,124.865,HARD,1.0,2.0,,4361.904,20.0,1,100.4,3.012,False,-0.384,51.0,45.0,0,0,0
Azerbaijan,2023,GAS,Alpine,7.0,107.722,HARD,2.0,2.0,,,19.0,1,98.8,2.964,True,-0.384,51.0,44.0,0,0,0
Azerbaijan,2023,GAS,Alpine,8.0,109.057,HARD,3.0,2.0,,,19.0,1,97.2,2.916,True,-0.384,51.0,43.0,0,0,0
Azerbaijan,2023,GAS,Alpine,9.0,107.851,HARD,4.0,2.0,,,18.0,1,95.6,2.868,True,-0.384,51.0,42.0,0,0,0
Azerbaijan,2023,GAS,Alpine,10.0,122.028,HARD,5.0,2.0,,,17.0,124,94.0,2.82,False,-0.384,51.0,41.0,0,0,0
Azerbaijan,2023,GAS,Alpine,11.0,148.597,HARD,6.0,2.0,,,16.0,4,92.4,2.772,False,-0.384,51.0,40.0,1,0,0
Azerbaijan,2023,GAS,Alpine,12.0,136.496,HARD,7.0,2.0,,,16.0,4,90.8,2.724,False,-0.384,51.0,39.0,1,0,0
Azerbaijan,2023,GAS,Alpine,13.0,146.528,HARD,8.0,2.0,,,16.0,41,89.2,2.676,False,-0.384,51.0,38.0,0,0,0
Azerbaijan,2023,GAS,Alpine,14.0,112.872,HARD,9.0,2.0,,,15.0,1,87.6,2.628,True,-0.384,51.0,37.0,0,0,0
Azerbaijan,2023,GAS,Alpine,15.0,108.951,HARD,10.0,2.0,,,15.0,1,86.0,2.58,True,-0.384,51.0,36.0,0,0,0
Azerbaijan,2023,GAS,Alpine,16.0,108.072,HARD,11.0,2.0,,,15.0,1,84.4,2.532,True,-0.384,51.0,35.0,0,0,0
