Race,Season,Driver,Team,LapNumber,LapTime_s,Sector1_s,Sector2_s,Sector3_s,Compound,TyreLife,SpeedI1,SpeedI2,SpeedFL,SpeedST,ThrottleStd,LapConsistency_5
Azerbaijan,2023,ZHO,Alfa Romeo,7.0,109.112,38.848,44.619,25.645,MEDIUM,7.0,190.0,204.0,323.0,319.0,43.37,0.1061
Azerbaijan,2023,ZHO,Alfa Romeo,8.0,109.251,38.963,44.58,25.708,MEDIUM,8.0,179.0,196.0,320.0,318.0,43.066,0.0916
Azerbaijan,2023,ZHO,Alfa Romeo,9.0,109.363,39.112,44.375,25.876,MEDIUM,9.0,199.0,207.0,322.0,316.0,43.349,0.1047
Azerbaijan,2023,ZHO,Alfa Romeo,14.0,114.037,42.792,45.93,25.315,HARD,3.0,182.0,189.0,330.0,324.0,44.9,2.1392
Azerbaijan,2023,ZHO,Alfa Romeo,15.0,109.022,39.242,44.448,25.332,HARD,4.0,181.0,196.0,329.0,323.0,43.951,2.1729
Azerbaijan,2023,ZHO,Alfa Romeo,16.0,108.274,38.554,44.424,25.296,HARD,5.0,186.0,203.0,344.0,322.0,44.45,2.3021
Azerbaijan,2023,ZHO,Alfa Romeo,17.0,108.444,39.091,44.031,25.322,HARD,6.0,195.0,204.0,329.0,321.0,43.85,2.3933
Azerbaijan,2023,ZHO,Alfa Romeo,18.0,107.83,38.432,44.013,25.385,HARD,7.0,195.0,209.0,329.0,321.0,43.593,2.5602
Azerbaijan,2023,ZHO,Alfa Romeo,19.0,109.47,39.646,44.339,25.485,HARD,8.0,184.0,205.0,320.0,322.0,43.461,0.6439
Azerbaijan,2023,ZHO,Alfa Romeo,20.0,108.394,38.69,44.097,25.607,HARD,9.0,193.0,207.0,318.0,321.0,43.252,0.6028
Azerbaijan,2023,ZHO,Alfa Romeo,21.0,108.28,38.687,44.013,25.58,HARD,10.0,199.0,206.0,316.0,320.0,43.268,0.6023
Azerbaijan,2023,ZHO,Alfa Romeo,22.0,108.371,38.616,44.182,25.573,HARD,11.0,205.0,203.0,319.0,320.0,43.277,0.6044
Azerbaijan,2023,ZHO,Alfa Romeo,23.0,108.602,38.71,44.313,25.579,HARD,12.0,203.0,194.0,319.0,320.0,43.132,0.4877
Azerbaijan,2023,ZHO,Alfa Romeo,24.0,108.374,38.577,44.142,25.655,HARD,13.0,197.0,208.0,319.0,318.0,43.152,0.119
Azerbaijan,2023,ZHO,Alfa Romeo,25.0,108.105,38.573,44.003,25.529,HARD,14.0,191.0,199.0,317.0,318.0,43.343,0.1798
Azerbaijan,2023,ZHO,Alfa Romeo,26.0,107.952,38.398,44.015,25.539,HARD,15.0,196.0,208.0,319.0,318.0,42.478,0.2545
Azerbaijan,2023,ZHO,Alfa Romeo,27.0,108.066,38.505,44.024,25.537,HARD,16.0,201.0,206.0,318.0,318.0,42.852,0.2638
Azerbaijan,2023,ZHO,Alfa Romeo,28.0,108.055,38.363,44.077,25.615,HARD,17.0,195.0,209.0,317.0,318.0,43.316,0.1578
Azerbaijan,2023,ZHO,Alfa Romeo,29.0,107.934,38.366,43.937,25.631,HARD,18.0,195.0,205.0,318.0,318.0,42.815,0.0751
Azerbaijan,2023,ZHO,Alfa Romeo,30.0,108.071,38.436,44.055,25.58,HARD,19.0,201.0,206.0,314.0,319.0,42.985,0.0668
Azerbaijan,2023,ZHO,Alfa Romeo,31.0,107.553,38.294,43.719,25.54,HARD,20.0,201.0,210.0,317.0,317.0,42.581,0.2213
Azerbaijan,2023,ZHO,Alfa Romeo,32.0,107.617,38.297,43.716,25.604,HARD,21.0,211.0,214.0,317.0,318.0,42.68,0.2451
Azerbaijan,2023,ZHO,Alfa Romeo,33.0,107.662,38.248,43.903,25.511,HARD,22.0,198.0,210.0,316.0,318.0,43.312,0.2234
Azerbaijan,2023,ZHO,Alfa Romeo,34.0,107.627,38.303,43.826,25.498,HARD,23.0,202.0,205.0,319.0,316.0,42.404,0.2078
Azerbaijan,2023,ZHO,Alfa Romeo,35.0,107.587,38.195,43.87,25.522,HARD,24.0,204.0,210.0,318.0,317.0,42.64,0.0413
