Race,Season,Driver,Team,LapNumber,LapTime_s,Sector1_s,Sector2_s,Sector3_s,Compound,TyreLife,SpeedI1,SpeedI2,SpeedFL,SpeedST,ThrottleStd,LapConsistency_5
British,2023,GAS,Alpine,17.0,93.138,29.79,37.516,25.832,MEDIUM,17.0,298.0,254.0,244.0,306.0,40.864,0.2793
British,2023,GAS,Alpine,18.0,93.291,29.817,37.714,25.76,MEDIUM,18.0,297.0,254.0,246.0,306.0,41.071,0.302
British,2023,GAS,Alpine,19.0,93.199,29.589,37.892,25.718,MEDIUM,19.0,316.0,255.0,246.0,307.0,40.19,0.2619
British,2023,GAS,Alpine,20.0,93.248,29.99,37.599,25.659,MEDIUM,20.0,294.0,255.0,245.0,305.0,40.28,0.1524
British,2023,GAS,Alpine,21.0,93.098,29.88,37.487,25.731,MEDIUM,21.0,294.0,254.0,245.0,306.0,41.091,0.0786
British,2023,GAS,Alpine,22.0,93.168,29.877,37.485,25.806,MEDIUM,22.0,295.0,256.0,244.0,305.0,40.841,0.0742
British,2023,GAS,Alpine,23.0,92.846,29.697,37.419,25.73,MEDIUM,23.0,296.0,255.0,244.0,307.0,40.091,0.1582
British,2023,GAS,Alpine,24.0,93.164,29.923,37.606,25.635,MEDIUM,24.0,296.0,256.0,245.0,306.0,39.995,0.1541
British,2023,GAS,Alpine,25.0,93.098,29.868,37.665,25.565,MEDIUM,25.0,295.0,256.0,246.0,306.0,40.944,0.1324
British,2023,GAS,Alpine,26.0,93.243,29.779,37.709,25.755,MEDIUM,26.0,296.0,256.0,243.0,307.0,40.739,0.153
British,2023,GAS,Alpine,27.0,92.988,30.009,37.485,25.494,MEDIUM,27.0,280.0,255.0,246.0,305.0,40.086,0.1553
British,2023,GAS,Alpine,28.0,93.255,29.97,37.39,25.895,MEDIUM,28.0,280.0,253.0,247.0,288.0,39.658,0.1105
British,2023,GAS,Alpine,29.0,93.283,29.986,37.573,25.724,MEDIUM,29.0,280.0,254.0,247.0,286.0,38.676,0.1261
British,2023,GAS,Alpine,30.0,93.299,30.065,37.476,25.758,MEDIUM,30.0,280.0,255.0,246.0,287.0,40.5,0.128
British,2023,GAS,Alpine,39.0,92.98,29.367,37.504,26.109,SOFT,11.0,293.0,255.0,250.0,297.0,40.879,0.1624
British,2023,GAS,Alpine,40.0,92.823,29.676,37.533,25.614,SOFT,12.0,290.0,255.0,248.0,296.0,40.672,0.2147
British,2023,GAS,Alpine,41.0,91.827,29.302,37.232,25.293,SOFT,13.0,305.0,257.0,248.0,315.0,40.415,0.6027
British,2023,GAS,Alpine,42.0,91.539,29.165,37.137,25.237,SOFT,14.0,305.0,259.0,248.0,318.0,39.315,0.7664
British,2023,GAS,Alpine,43.0,91.648,29.324,36.888,25.436,SOFT,15.0,305.0,259.0,248.0,316.0,39.223,0.6838
British,2023,GAS,Alpine,44.0,92.862,29.35,37.864,25.648,SOFT,16.0,310.0,257.0,247.0,316.0,40.601,0.6498
British,2023,GAS,Alpine,45.0,96.665,29.202,37.933,29.53,SOFT,17.0,307.0,259.0,120.0,308.0,41.839,2.1649
British,2023,HAM,Mercedes,2.0,94.361,29.569,38.433,26.359,MEDIUM,2.0,300.0,254.0,244.0,301.0,37.983,
British,2023,HAM,Mercedes,3.0,93.662,29.579,38.203,25.88,MEDIUM,3.0,314.0,255.0,244.0,320.0,39.549,
British,2023,HAM,Mercedes,4.0,93.086,29.397,38.006,25.683,MEDIUM,4.0,310.0,254.0,244.0,318.0,39.467,0.6385
British,2023,HAM,Mercedes,5.0,93.718,29.597,38.057,26.064,MEDIUM,5.0,312.0,256.0,243.0,319.0,39.401,0.5214
British,2023,HAM,Mercedes,6.0,94.556,29.746,38.779,26.031,MEDIUM,6.0,322.0,255.0,240.0,316.0,37.439,0.59
British,2023,HAM,Mercedes,7.0,93.328,29.597,37.99,25.741,MEDIUM,7.0,315.0,253.0,244.0,297.0,37.005,0.558
British,2023,HAM,Mercedes,8.0,93.483,29.747,37.848,25.888,MEDIUM,8.0,295.0,254.0,244.0,300.0,39.089,0.5643
British,2023,HAM,Mercedes,9.0,93.331,29.695,37.722,25.914,MEDIUM,9.0,295.0,254.0,244.0,299.0,38.117,0.5131
British,2023,HAM,Mercedes,10.0,93.624,29.799,37.826,25.999,MEDIUM,10.0,293.0,253.0,245.0,293.0,38.864,0.5133
British,2023,HAM,Mercedes,11.0,93.519,29.689,37.995,25.835,MEDIUM,11.0,292.0,254.0,244.0,295.0,37.285,0.1274
British,2023,HAM,Mercedes,12.0,93.908,30.137,37.821,25.95,MEDIUM,12.0,290.0,253.0,245.0,284.0,37.663,0.2147
British,2023,HAM,Mercedes,13.0,93.28,29.832,37.564,25.884,MEDIUM,13.0,289.0,254.0,245.0,287.0,36.834,0.2519
British,2023,HAM,Mercedes,14.0,93.324,29.926,37.676,25.722,MEDIUM,14.0,288.0,252.0,245.0,292.0,38.183,0.2534
British,2023,HAM,Mercedes,15.0,93.156,29.932,37.457,25.767,MEDIUM,15.0,287.0,255.0,246.0,291.0,37.544,0.2937
British,2023,HAM,Mercedes,16.0,92.931,29.772,37.36,25.799,MEDIUM,16.0,289.0,256.0,245.0,293.0,39.154,0.3625
British,2023,HAM,Mercedes,17.0,93.12,29.873,37.497,25.75,MEDIUM,17.0,289.0,255.0,245.0,291.0,38.694,0.1544
British,2023,HAM,Mercedes,18.0,93.313,30.023,37.546,25.744,MEDIUM,18.0,285.0,256.0,246.0,290.0,39.643,0.1612
British,2023,HAM,Mercedes,19.0,93.201,29.921,37.535,25.745,MEDIUM,19.0,284.0,256.0,246.0,292.0,38.844,0.1396
British,2023,HAM,Mercedes,20.0,92.956,29.733,37.618,25.605,MEDIUM,20.0,287.0,255.0,246.0,305.0,38.687,0.1622
British,2023,HAM,Mercedes,21.0,92.779,29.714,37.398,25.667,MEDIUM,21.0,289.0,255.0,246.0,299.0,38.835,0.2099
British,2023,HAM,Mercedes,22.0,92.821,29.765,37.425,25.631,MEDIUM,22.0,292.0,257.0,246.0,305.0,39.05,0.2346
British,2023,HAM,Mercedes,23.0,92.974,29.743,37.558,25.673,MEDIUM,23.0,291.0,256.0,247.0,297.0,38.184,0.1654
British,2023,HAM,Mercedes,24.0,92.703,29.823,37.264,25.616,MEDIUM,24.0,293.0,257.0,246.0,302.0,37.648,0.1162
British,2023,HAM,Mercedes,25.0,93.087,29.994,37.517,25.576,MEDIUM,25.0,293.0,257.0,246.0,305.0,39.209,0.1553
British,2023,HAM,Mercedes,26.0,92.769,29.828,37.608,25.333,MEDIUM,26.0,292.0,257.0,246.0,317.0,38.366,0.1568
British,2023,HAM,Mercedes,27.0,92.714,29.668,37.575,25.471,MEDIUM,27.0,292.0,254.0,247.0,305.0,39.45,0.1719
British,2023,HAM,Mercedes,28.0,92.32,29.625,37.362,25.333,MEDIUM,28.0,290.0,255.0,248.0,305.0,38.408,0.2727
British,2023,HAM,Mercedes,29.0,92.155,29.651,37.234,25.27,MEDIUM,29.0,289.0,256.0,248.0,301.0,37.289,0.3724
British,2023,HAM,Mercedes,30.0,92.246,29.587,37.329,25.33,MEDIUM,30.0,290.0,255.0,247.0,304.0,37.469,0.2813
British,2023,HAM,Mercedes,31.0,92.744,29.714,37.47,25.56,MEDIUM,31.0,287.0,255.0,247.0,294.0,38.781,0.2742
British,2023,HAM,Mercedes,39.0,91.427,28.789,37.606,25.032,SOFT,9.0,310.0,259.0,248.0,305.0,36.173,0.4769
British,2023,HAM,Mercedes,40.0,91.279,29.052,37.164,25.063,SOFT,10.0,297.0,259.0,250.0,300.0,35.855,0.6086
British,2023,HAM,Mercedes,41.0,90.673,29.156,36.615,24.902,SOFT,11.0,306.0,262.0,249.0,319.0,36.274,0.8202
British,2023,HAM,Mercedes,42.0,91.042,28.886,37.174,24.982,SOFT,12.0,310.0,260.0,251.0,313.0,37.238,0.7863
British,2023,HAM,Mercedes,43.0,90.545,28.901,36.635,25.009,SOFT,13.0,316.0,262.0,249.0,323.0,37.28,0.3794
British,2023,HAM,Mercedes,44.0,91.589,29.397,36.955,25.237,SOFT,14.0,308.0,260.0,248.0,299.0,37.682,0.4293
British,2023,HAM,Mercedes,45.0,91.359,29.148,36.885,25.326,SOFT,15.0,297.0,261.0,247.0,298.0,37.144,0.4424
British,2023,HAM,Mercedes,46.0,91.559,29.144,37.042,25.373,SOFT,16.0,295.0,259.0,248.0,298.0,37.578,0.4352
British,2023,HAM,Mercedes,47.0,91.248,29.108,36.857,25.283,SOFT,17.0,296.0,261.0,249.0,298.0,37.908,0.4239
British,2023,HAM,Mercedes,48.0,91.152,29.085,36.857,25.21,SOFT,18.0,298.0,259.0,249.0,301.0,37.239,0.1908
British,2023,HAM,Mercedes,49.0,91.286,29.07,36.936,25.28,SOFT,19.0,297.0,260.0,249.0,297.0,36.632,0.1526
British,2023,HAM,Mercedes,50.0,91.526,29.108,36.931,25.487,SOFT,20.0,297.0,258.0,248.0,298.0,36.804,0.1791
British,2023,HAM,Mercedes,51.0,91.703,29.105,37.131,25.467,SOFT,21.0,297.0,258.0,248.0,295.0,36.719,0.2257
British,2023,HAM,Mercedes,52.0,91.823,29.205,37.209,25.409,SOFT,22.0,296.0,259.0,248.0,305.0,37.293,0.2798
British,2023,HUL,Haas F1 Team,2.0,95.277,30.229,38.722,26.326,HARD,2.0,291.0,251.0,243.0,298.0,41.212,
British,2023,HUL,Haas F1 Team,3.0,94.53,30.017,38.446,26.067,HARD,3.0,311.0,256.0,243.0,323.0,41.608,
British,2023,HUL,Haas F1 Team,4.0,94.354,29.856,38.495,26.003,HARD,4.0,306.0,254.0,244.0,315.0,40.692,0.4901
British,2023,HUL,Haas F1 Team,5.0,95.588,30.783,38.914,25.891,HARD,5.0,317.0,253.0,244.0,312.0,40.936,0.5902
British,2023,HUL,Haas F1 Team,6.0,95.631,30.04,38.689,26.902,HARD,6.0,290.0,251.0,242.0,292.0,40.786,0.5979
British,2023,HUL,Haas F1 Team,9.0,93.669,29.602,38.09,25.977,MEDIUM,2.0,288.0,252.0,244.0,289.0,40.009,0.8444
British,2023,HUL,Haas F1 Team,10.0,93.525,29.701,37.89,25.934,MEDIUM,3.0,289.0,253.0,245.0,288.0,40.351,1.0138
British,2023,HUL,Haas F1 Team,11.0,93.966,29.952,37.887,26.127,MEDIUM,4.0,289.0,251.0,244.0,289.0,39.421,1.0472
British,2023,HUL,Haas F1 Team,12.0,94.022,29.974,37.808,26.24,MEDIUM,5.0,289.0,250.0,245.0,286.0,40.22,0.8463
British,2023,HUL,Haas F1 Team,13.0,94.3,30.201,37.98,26.119,MEDIUM,6.0,287.0,249.0,244.0,289.0,39.866,0.3054
British,2023,HUL,Haas F1 Team,14.0,94.186,30.334,37.988,25.864,MEDIUM,7.0,288.0,250.0,245.0,292.0,40.228,0.2966
British,2023,HUL,Haas F1 Team,15.0,93.925,30.004,37.99,25.931,MEDIUM,8.0,287.0,246.0,245.0,291.0,40.868,0.1581
British,2023,HUL,Haas F1 Team,16.0,93.64,30.079,37.717,25.844,MEDIUM,9.0,286.0,250.0,245.0,291.0,40.561,0.2546
British,2023,HUL,Haas F1 Team,17.0,93.616,30.003,37.774,25.839,MEDIUM,10.0,288.0,250.0,246.0,291.0,40.746,0.3103
British,2023,HUL,Haas F1 Team,18.0,93.591,29.983,37.739,25.869,MEDIUM,11.0,288.0,251.0,245.0,291.0,40.561,0.2586
British,2023,HUL,Haas F1 Team,19.0,93.763,30.172,37.783,25.808,MEDIUM,12.0,287.0,251.0,246.0,295.0,41.078,0.1386
British,2023,HUL,Haas F1 Team,20.0,93.555,30.01,37.765,25.78,MEDIUM,13.0,287.0,252.0,246.0,293.0,39.951,0.0792
British,2023,HUL,Haas F1 Team,21.0,93.35,30.059,37.605,25.686,MEDIUM,14.0,288.0,251.0,246.0,294.0,40.777,0.1486
British,2023,HUL,Haas F1 Team,22.0,93.143,29.962,37.55,25.631,MEDIUM,15.0,288.0,252.0,246.0,294.0,40.591,0.239
British,2023,HUL,Haas F1 Team,23.0,93.294,29.853,37.675,25.766,MEDIUM,16.0,287.0,252.0,245.0,294.0,40.33,0.2415
British,2023,HUL,Haas F1 Team,24.0,93.461,29.939,37.751,25.771,MEDIUM,17.0,288.0,252.0,246.0,297.0,40.738,0.1579
British,2023,HUL,Haas F1 Team,25.0,93.351,29.998,37.687,25.666,MEDIUM,18.0,288.0,254.0,246.0,296.0,40.087,0.1159
British,2023,HUL,Haas F1 Team,26.0,93.644,30.174,37.778,25.692,MEDIUM,19.0,288.0,252.0,246.0,296.0,39.825,0.1875
British,2023,HUL,Haas F1 Team,27.0,93.122,29.872,37.706,25.544,MEDIUM,20.0,288.0,252.0,247.0,296.0,40.122,0.1942
British,2023,HUL,Haas F1 Team,28.0,93.28,30.016,37.61,25.654,MEDIUM,21.0,289.0,250.0,247.0,296.0,40.72,0.1958
British,2023,HUL,Haas F1 Team,29.0,93.107,30.002,37.572,25.533,MEDIUM,22.0,288.0,254.0,247.0,296.0,39.846,0.2181
British,2023,HUL,Haas F1 Team,30.0,93.332,29.991,37.593,25.748,MEDIUM,23.0,287.0,254.0,247.0,295.0,40.128,0.2172
British,2023,HUL,Haas F1 Team,31.0,93.133,30.016,37.546,25.571,MEDIUM,24.0,287.0,254.0,248.0,296.0,40.411,0.1036
British,2023,HUL,Haas F1 Team,39.0,92.527,29.268,37.613,25.646,SOFT,7.0,310.0,259.0,249.0,305.0,39.599,0.3212
British,2023,HUL,Haas F1 Team,40.0,92.932,29.352,37.761,25.819,SOFT,8.0,298.0,258.0,249.0,303.0,41.353,0.3031
British,2023,HUL,Haas F1 Team,41.0,92.104,29.176,37.436,25.492,SOFT,9.0,317.0,261.0,249.0,301.0,40.536,0.4925
British,2023,HUL,Haas F1 Team,42.0,92.097,29.29,37.329,25.478,SOFT,10.0,313.0,260.0,249.0,306.0,39.3,0.4717
British,2023,HUL,Haas F1 Team,43.0,92.325,29.27,37.315,25.74,SOFT,11.0,312.0,258.0,248.0,308.0,39.005,0.3479
British,2023,HUL,Haas F1 Team,44.0,92.441,29.432,37.356,25.653,SOFT,12.0,296.0,256.0,247.0,302.0,39.072,0.3419
British,2023,HUL,Haas F1 Team,45.0,92.534,29.521,37.242,25.771,SOFT,13.0,297.0,262.0,234.0,320.0,40.116,0.1968
British,2023,HUL,Haas F1 Team,46.0,92.584,29.501,37.481,25.602,SOFT,14.0,310.0,261.0,245.0,321.0,40.743,0.1942
British,2023,HUL,Haas F1 Team,47.0,92.101,29.361,37.354,25.386,SOFT,15.0,311.0,260.0,247.0,319.0,39.631,0.1927
British,2023,HUL,Haas F1 Team,48.0,92.06,29.31,37.357,25.393,SOFT,16.0,310.0,261.0,246.0,319.0,40.147,0.2464
British,2023,HUL,Haas F1 Team,49.0,92.08,29.299,37.305,25.476,SOFT,17.0,310.0,260.0,248.0,319.0,39.977,0.2632
British,2023,HUL,Haas F1 Team,50.0,92.158,29.261,37.17,25.727,SOFT,18.0,310.0,259.0,246.0,317.0,39.347,0.2196
British,2023,HUL,Haas F1 Team,51.0,92.166,29.262,37.382,25.522,SOFT,19.0,309.0,260.0,248.0,317.0,39.386,0.0471
British,2023,HUL,Haas F1 Team,52.0,91.776,29.323,37.003,25.45,SOFT,20.0,310.0,263.0,247.0,328.0,39.764,0.159
British,2023,LEC,Ferrari,2.0,93.994,29.616,38.175,26.203,MEDIUM,2.0,295.0,255.0,245.0,300.0,37.535,
British,2023,LEC,Ferrari,3.0,92.934,29.544,37.782,25.608,MEDIUM,3.0,309.0,254.0,247.0,303.0,37.226,
British,2023,LEC,Ferrari,4.0,92.961,29.43,37.794,25.737,MEDIUM,4.0,297.0,252.0,247.0,298.0,37.475,0.6043
British,2023,LEC,Ferrari,5.0,94.409,29.912,38.013,26.484,MEDIUM,5.0,304.0,253.0,246.0,290.0,36.736,0.7436
British,2023,LEC,Ferrari,6.0,93.761,29.929,37.848,25.984,MEDIUM,6.0,290.0,252.0,246.0,291.0,37.049,0.6494
British,2023,LEC,Ferrari,7.0,93.403,29.706,37.814,25.883,MEDIUM,7.0,291.0,254.0,245.0,296.0,36.476,0.6153
British,2023,LEC,Ferrari,8.0,93.244,29.749,37.691,25.804,MEDIUM,8.0,292.0,255.0,246.0,296.0,37.154,0.5578
British,2023,LEC,Ferrari,9.0,93.087,29.728,37.743,25.616,MEDIUM,9.0,292.0,254.0,246.0,300.0,36.458,0.5261
British,2023,LEC,Ferrari,10.0,93.167,29.678,37.716,25.773,MEDIUM,10.0,293.0,252.0,246.0,293.0,36.912,0.2665
British,2023,LEC,Ferrari,11.0,93.048,29.64,37.667,25.741,MEDIUM,11.0,291.0,254.0,246.0,293.0,37.311,0.1411
British,2023,LEC,Ferrari,12.0,93.621,30.025,37.742,25.854,MEDIUM,12.0,291.0,253.0,246.0,293.0,37.176,0.2294
British,2023,LEC,Ferrari,13.0,93.214,29.752,37.585,25.877,MEDIUM,13.0,292.0,253.0,245.0,291.0,35.501,0.2295
British,2023,LEC,Ferrari,14.0,93.523,30.064,37.758,25.701,MEDIUM,14.0,295.0,253.0,246.0,300.0,37.059,0.2451
British,2023,LEC,Ferrari,15.0,93.542,30.096,37.661,25.785,MEDIUM,15.0,292.0,253.0,246.0,297.0,35.979,0.246
British,2023,LEC,Ferrari,16.0,93.248,29.94,37.627,25.681,MEDIUM,16.0,293.0,254.0,247.0,303.0,36.046,0.1854
British,2023,LEC,Ferrari,17.0,93.151,29.878,37.442,25.831,MEDIUM,17.0,291.0,255.0,245.0,298.0,36.749,0.1832
British,2023,LEC,Ferrari,20.0,92.87,29.675,37.503,25.692,HARD,2.0,289.0,253.0,248.0,296.0,36.587,0.2795
British,2023,LEC,Ferrari,21.0,92.848,29.603,37.559,25.686,HARD,3.0,289.0,254.0,248.0,297.0,38.16,0.2878
British,2023,LEC,Ferrari,22.0,93.035,29.891,37.45,25.694,HARD,4.0,291.0,254.0,248.0,298.0,37.669,0.1739
British,2023,LEC,Ferrari,23.0,92.554,29.606,37.36,25.588,HARD,5.0,294.0,256.0,247.0,302.0,38.122,0.2259
British,2023,LEC,Ferrari,24.0,92.731,29.724,37.445,25.562,HARD,6.0,293.0,258.0,247.0,322.0,37.838,0.1785
British,2023,LEC,Ferrari,25.0,92.798,29.611,37.691,25.496,HARD,7.0,311.0,261.0,247.0,326.0,38.257,0.1751
British,2023,LEC,Ferrari,26.0,92.794,29.64,37.532,25.622,HARD,8.0,292.0,255.0,247.0,301.0,36.6,0.1725
British,2023,LEC,Ferrari,27.0,92.942,29.733,37.534,25.675,HARD,9.0,292.0,250.0,248.0,301.0,37.094,0.1405
British,2023,LEC,Ferrari,28.0,92.814,29.702,37.47,25.642,HARD,10.0,291.0,255.0,249.0,300.0,37.293,0.0773
British,2023,LEC,Ferrari,29.0,92.658,29.765,37.441,25.452,HARD,11.0,292.0,256.0,249.0,300.0,37.786,0.1007
British,2023,LEC,Ferrari,30.0,92.464,29.742,37.338,25.384,HARD,12.0,293.0,257.0,249.0,301.0,36.478,0.1816
British,2023,LEC,Ferrari,31.0,93.233,29.602,37.965,25.666,HARD,13.0,296.0,260.0,249.0,324.0,38.093,0.2909
British,2023,LEC,Ferrari,39.0,92.5,29.082,37.662,25.756,MEDIUM,7.0,304.0,259.0,250.0,305.0,38.532,0.3118
British,2023,LEC,Ferrari,40.0,92.234,29.238,37.407,25.589,MEDIUM,8.0,298.0,259.0,251.0,311.0,36.718,0.3758
British,2023,LEC,Ferrari,41.0,91.286,28.968,37.178,25.14,MEDIUM,9.0,320.0,264.0,251.0,330.0,37.268,0.7001
British,2023,LEC,Ferrari,42.0,91.926,29.13,37.573,25.223,MEDIUM,10.0,318.0,255.0,252.0,328.0,37.933,0.718
British,2023,LEC,Ferrari,43.0,92.052,29.019,37.142,25.891,MEDIUM,11.0,319.0,262.0,248.0,326.0,38.191,0.4535
British,2023,LEC,Ferrari,44.0,92.815,29.468,37.794,25.553,MEDIUM,12.0,322.0,256.0,250.0,297.0,36.884,0.5517
British,2023,LEC,Ferrari,45.0,91.9,29.278,37.013,25.609,MEDIUM,13.0,299.0,260.0,248.0,301.0,37.166,0.5459
British,2023,LEC,Ferrari,46.0,91.85,29.173,37.172,25.505,MEDIUM,14.0,296.0,259.0,248.0,303.0,37.954,0.4019
British,2023,LEC,Ferrari,47.0,91.36,29.224,36.928,25.208,MEDIUM,15.0,299.0,258.0,250.0,309.0,37.381,0.5265
British,2023,LEC,Ferrari,48.0,91.255,28.991,37.084,25.18,MEDIUM,16.0,315.0,263.0,250.0,325.0,37.292,0.6178
British,2023,LEC,Ferrari,49.0,91.781,29.058,37.249,25.474,MEDIUM,17.0,317.0,260.0,248.0,319.0,37.857,0.299
British,2023,LEC,Ferrari,50.0,91.716,29.128,37.233,25.355,MEDIUM,18.0,315.0,260.0,250.0,325.0,37.503,0.267
British,2023,LEC,Ferrari,51.0,91.763,29.111,37.23,25.422,MEDIUM,19.0,318.0,264.0,251.0,329.0,38.346,0.2481
British,2023,LEC,Ferrari,52.0,92.257,28.928,37.709,25.62,MEDIUM,20.0,331.0,263.0,247.0,322.0,37.554,0.3551
British,2023,MAG,Haas F1 Team,2.0,96.337,30.278,39.301,26.758,MEDIUM,2.0,299.0,252.0,243.0,299.0,41.716,
British,2023,MAG,Haas F1 Team,3.0,95.169,30.113,39.022,26.034,MEDIUM,3.0,313.0,254.0,243.0,322.0,41.905,
British,2023,MAG,Haas F1 Team,4.0,94.731,29.835,38.779,26.117,MEDIUM,4.0,312.0,254.0,242.0,322.0,41.596,0.8302
British,2023,MAG,Haas F1 Team,5.0,94.598,29.695,38.919,25.984,MEDIUM,5.0,311.0,253.0,243.0,318.0,41.697,0.7907
British,2023,MAG,Haas F1 Team,6.0,94.933,29.869,38.891,26.173,MEDIUM,6.0,310.0,254.0,242.0,316.0,41.141,0.6958
British,2023,MAG,Haas F1 Team,7.0,94.95,29.929,38.904,26.117,MEDIUM,7.0,311.0,253.0,243.0,319.0,41.079,0.2196
British,2023,MAG,Haas F1 Team,8.0,94.427,29.836,38.749,25.842,MEDIUM,8.0,310.0,255.0,243.0,321.0,40.995,0.2229
British,2023,MAG,Haas F1 Team,9.0,94.577,29.828,38.656,26.093,MEDIUM,9.0,309.0,252.0,243.0,319.0,41.006,0.2328
British,2023,MAG,Haas F1 Team,10.0,94.715,29.787,38.759,26.169,MEDIUM,10.0,308.0,249.0,244.0,297.0,40.156,0.2262
British,2023,MAG,Haas F1 Team,11.0,94.31,29.895,38.407,26.008,MEDIUM,11.0,292.0,252.0,243.0,299.0,40.428,0.2501
British,2023,MAG,Haas F1 Team,12.0,94.544,30.109,38.295,26.14,MEDIUM,12.0,291.0,248.0,243.0,292.0,39.976,0.1537
British,2023,MAG,Haas F1 Team,13.0,94.339,29.966,38.293,26.08,MEDIUM,13.0,289.0,251.0,244.0,291.0,40.831,0.1703
British,2023,MAG,Haas F1 Team,14.0,95.024,30.236,38.717,26.071,MEDIUM,14.0,287.0,249.0,244.0,293.0,39.822,0.2947
British,2023,MAG,Haas F1 Team,15.0,94.606,30.276,38.161,26.169,MEDIUM,15.0,288.0,251.0,244.0,293.0,40.333,0.2868
British,2023,MAG,Haas F1 Team,16.0,94.559,30.197,38.218,26.144,MEDIUM,16.0,287.0,251.0,244.0,293.0,40.497,0.2509
British,2023,MAG,Haas F1 Team,17.0,94.216,30.118,38.047,26.051,MEDIUM,17.0,288.0,251.0,244.0,291.0,40.795,0.3098
British,2023,MAG,Haas F1 Team,18.0,93.795,30.077,37.825,25.893,MEDIUM,18.0,289.0,251.0,245.0,293.0,39.505,0.4607
British,2023,MAG,Haas F1 Team,19.0,94.281,30.179,38.08,26.022,MEDIUM,19.0,287.0,250.0,244.0,294.0,39.425,0.3251
British,2023,MAG,Haas F1 Team,20.0,93.935,30.084,37.955,25.896,MEDIUM,20.0,291.0,249.0,245.0,295.0,39.676,0.3003
British,2023,MAG,Haas F1 Team,21.0,94.083,30.112,38.107,25.864,MEDIUM,21.0,290.0,250.0,245.0,295.0,41.073,0.1997
British,2023,MAG,Haas F1 Team,22.0,93.997,30.035,38.079,25.883,MEDIUM,22.0,288.0,251.0,245.0,293.0,40.008,0.1806
British,2023,MAG,Haas F1 Team,23.0,93.98,30.025,38.038,25.917,MEDIUM,23.0,288.0,249.0,245.0,293.0,40.349,0.1372
British,2023,MAG,Haas F1 Team,24.0,93.891,30.085,37.93,25.876,MEDIUM,24.0,287.0,251.0,245.0,295.0,40.35,0.0721
British,2023,MAG,Haas F1 Team,25.0,94.037,30.067,37.956,26.014,MEDIUM,25.0,287.0,250.0,245.0,293.0,39.904,0.0716
British,2023,MAG,Haas F1 Team,26.0,94.119,30.072,38.238,25.809,MEDIUM,26.0,289.0,251.0,246.0,296.0,39.752,0.0832
British,2023,MAG,Haas F1 Team,27.0,93.935,30.122,38.02,25.793,MEDIUM,27.0,290.0,252.0,246.0,297.0,39.724,0.0891
British,2023,MAG,Haas F1 Team,28.0,93.76,30.077,37.988,25.695,MEDIUM,28.0,288.0,249.0,246.0,294.0,40.08,0.1378
British,2023,MAG,Haas F1 Team,29.0,93.356,29.956,37.772,25.628,MEDIUM,29.0,289.0,252.0,247.0,295.0,40.536,0.3026
British,2023,MAG,Haas F1 Team,30.0,93.466,30.04,37.797,25.629,MEDIUM,30.0,289.0,251.0,246.0,296.0,40.751,0.3177
British,2023,MAG,Haas F1 Team,31.0,93.464,30.064,37.752,25.648,MEDIUM,31.0,288.0,253.0,246.0,295.0,40.262,0.2417
British,2023,NOR,McLaren,2.0,93.046,29.667,37.481,25.898,MEDIUM,2.0,291.0,254.0,246.0,289.0,39.578,
British,2023,NOR,McLaren,3.0,93.18,29.693,37.574,25.913,MEDIUM,3.0,292.0,252.0,246.0,291.0,39.863,
British,2023,NOR,McLaren,4.0,92.772,29.577,37.365,25.83,MEDIUM,4.0,293.0,255.0,246.0,291.0,40.016,0.208
British,2023,NOR,McLaren,5.0,93.914,29.778,38.327,25.809,MEDIUM,5.0,293.0,256.0,247.0,307.0,40.453,0.4878
British,2023,NOR,McLaren,6.0,93.112,29.578,37.651,25.883,MEDIUM,6.0,307.0,257.0,246.0,306.0,40.846,0.4257
British,2023,NOR,McLaren,7.0,93.19,29.613,37.861,25.716,MEDIUM,7.0,307.0,254.0,246.0,309.0,40.103,0.417
British,2023,NOR,McLaren,8.0,93.101,29.738,37.618,25.745,MEDIUM,8.0,307.0,256.0,246.0,294.0,40.937,0.421
British,2023,NOR,McLaren,9.0,92.612,29.744,37.295,25.573,MEDIUM,9.0,296.0,260.0,247.0,311.0,39.966,0.467
British,2023,NOR,McLaren,10.0,92.977,29.704,37.546,25.727,MEDIUM,10.0,308.0,256.0,247.0,294.0,40.604,0.2291
British,2023,NOR,McLaren,11.0,92.978,29.739,37.471,25.768,MEDIUM,11.0,295.0,256.0,246.0,294.0,39.961,0.2201
British,2023,NOR,McLaren,12.0,93.116,29.926,37.304,25.886,MEDIUM,12.0,294.0,257.0,245.0,293.0,39.361,0.2036
British,2023,NOR,McLaren,13.0,92.986,29.809,37.382,25.795,MEDIUM,13.0,295.0,255.0,246.0,290.0,39.604,0.1893
British,2023,NOR,McLaren,14.0,93.67,30.202,37.642,25.826,MEDIUM,14.0,289.0,253.0,246.0,291.0,39.879,0.2991
British,2023,NOR,McLaren,15.0,93.221,30.017,37.441,25.763,MEDIUM,15.0,290.0,254.0,245.0,292.0,40.142,0.2843
British,2023,NOR,McLaren,16.0,92.903,30.064,37.308,25.531,MEDIUM,16.0,292.0,256.0,246.0,294.0,39.755,0.3001
British,2023,NOR,McLaren,17.0,92.985,29.955,37.415,25.615,MEDIUM,17.0,291.0,256.0,245.0,294.0,39.709,0.3125
