Race,Season,Driver,Team,LapNumber,LapTime_s,Compound,TyreLife,Stint,PitInTime_s,PitOutTime_s,Position,TrackStatus,FuelLoad_kg,FuelCorrection_s,IsAccurate,DegRate_s_lap,TotalLaps,LapsRemaining,SafetyCar,RedFlag,IsPitLap
British,2023,VER,Red Bull Racing,40.0,90.547,SOFT,10.0,2.0,,,1.0,1,46.0,1.38,True,-0.1362,52.0,12.0,0,0,0
British,2023,VER,Red Bull Racing,41.0,90.688,SOFT,11.0,2.0,,,1.0,1,44.4,1.332,True,-0.1362,52.0,11.0,0,0,0
British,2023,VER,Red Bull Racing,42.0,90.275,SOFT,12.0,2.0,,,1.0,1,42.8,1.284,True,-0.1362,52.0,10.0,0,0,0
British,2023,VER,Red Bull Racing,43.0,90.535,SOFT,13.0,2.0,,,1.0,1,41.2,1.236,True,-0.1362,52.0,9.0,0,0,0
British,2023,VER,Red Bull Racing,44.0,90.648,SOFT,14.0,2.0,,,1.0,1,39.6,1.188,True,-0.1362,52.0,8.0,0,0,0
British,2023,VER,Red Bull Racing,45.0,91.342,SOFT,15.0,2.0,,,1.0,1,38.0,1.14,True,-0.1362,52.0,7.0,0,0,0
British,2023,VER,Red Bull Racing,46.0,91.114,SOFT,16.0,2.0,,,1.0,1,36.4,1.092,True,-0.1362,52.0,6.0,0,0,0
British,2023,VER,Red Bull Racing,47.0,91.148,SOFT,17.0,2.0,,,1.0,1,34.8,1.044,True,-0.1362,52.0,5.0,0,0,0
British,2023,VER,Red Bull Racing,48.0,91.4,SOFT,18.0,2.0,,,1.0,1,33.2,0.996,True,-0.1362,52.0,4.0,0,0,0
British,2023,VER,Red Bull Racing,49.0,91.218,SOFT,19.0,2.0,,,1.0,1,31.6,0.948,True,-0.1362,52.0,3.0,0,0,0
British,2023,VER,Red Bull Racing,50.0,91.292,SOFT,20.0,2.0,,,1.0,1,30.0,0.9,True,-0.1362,52.0,2.0,0,0,0
British,2023,VER,Red Bull Racing,51.0,91.397,SOFT,21.0,2.0,,,1.0,1,28.4,0.852,True,-0.1362,52.0,1.0,0,0,0
British,2023,VER,Red Bull Racing,52.0,90.975,SOFT,22.0,2.0,,,1.0,1,26.8,0.804,True,-0.1362,52.0,0.0,0,0,0
British,2023,GAS,Alpine,1.0,101.014,MEDIUM,1.0,1.0,,,9.0,1,108.4,3.252,False,-0.2201,46.0,45.0,0,0,0
British,2023,GAS,Alpine,2.0,94.706,MEDIUM,2.0,1.0,,,9.0,1,106.8,3.204,True,-0.2201,46.0,44.0,0,0,0
British,2023,GAS,Alpine,3.0,93.605,MEDIUM,3.0,1.0,,,9.0,1,105.2,3.156,True,-0.2201,46.0,43.0,0,0,0
British,2023,GAS,Alpine,4.0,93.349,MEDIUM,4.0,1.0,,,9.0,1,103.6,3.108,True,-0.2201,46.0,42.0,0,0,0
British,2023,GAS,Alpine,5.0,93.863,MEDIUM,5.0,1.0,,,9.0,1,102.0,3.06,True,-0.2201,46.0,41.0,0,0,0
British,2023,GAS,Alpine,6.0,94.143,MEDIUM,6.0,1.0,,,9.0,1,100.4,3.012,True,-0.2201,46.0,40.0,0,0,0
British,2023,GAS,Alpine,7.0,94.399,MEDIUM,7.0,1.0,,,9.0,1,98.8,2.964,True,-0.2201,46.0,39.0,0,0,0
British,2023,GAS,Alpine,8.0,93.905,MEDIUM,8.0,1.0,,,9.0,1,97.2,2.916,True,-0.2201,46.0,38.0,0,0,0
British,2023,GAS,Alpine,9.0,93.592,MEDIUM,9.0,1.0,,,9.0,1,95.6,2.868,True,-0.2201,46.0,37.0,0,0,0
British,2023,GAS,Alpine,10.0,93.855,MEDIUM,10.0,1.0,,,9.0,1,94.0,2.82,True,-0.2201,46.0,36.0,0,0,0
British,2023,GAS,Alpine,11.0,93.836,MEDIUM,11.0,1.0,,,9.0,1,92.4,2.772,True,-0.2201,46.0,35.0,0,0,0
British,2023,GAS,Alpine,12.0,93.705,MEDIUM,12.0,1.0,,,9.0,1,90.8,2.724,True,-0.2201,46.0,34.0,0,0,0
British,2023,GAS,Alpine,13.0,93.683,MEDIUM,13.0,1.0,,,9.0,1,89.2,2.676,True,-0.2201,46.0,33.0,0,0,0
British,2023,GAS,Alpine,14.0,93.843,MEDIUM,14.0,1.0,,,9.0,1,87.6,2.628,True,-0.2201,46.0,32.0,0,0,0
British,2023,GAS,Alpine,15.0,93.769,MEDIUM,15.0,1.0,,,9.0,1,86.0,2.58,True,-0.2201,46.0,31.0,0,0,0
British,2023,GAS,Alpine,16.0,93.535,MEDIUM,16.0,1.0,,,9.0,1,84.4,2.532,True,-0.2201,46.0,30.0,0,0,0
British,2023,GAS,Alpine,17.0,93.138,MEDIUM,17.0,1.0,,,9.0,1,82.8,2.484,True,-0.2201,46.0,29.0,0,0,0
British,2023,GAS,Alpine,18.0,93.291,MEDIUM,18.0,1.0,,,9.0,1,81.2,2.436,True,-0.2201,46.0,28.0,0,0,0
British,2023,GAS,Alpine,19.0,93.199,MEDIUM,19.0,1.0,,,8.0,1,79.6,2.388,True,-0.2201,46.0,27.0,0,0,0
British,2023,GAS,Alpine,20.0,93.248,MEDIUM,20.0,1.0,,,8.0,1,78.0,2.34,True,-0.2201,46.0,26.0,0,0,0
British,2023,GAS,Alpine,21.0,93.098,MEDIUM,21.0,1.0,,,8.0,1,76.4,2.292,True,-0.2201,46.0,25.0,0,0,0
British,2023,GAS,Alpine,22.0,93.168,MEDIUM,22.0,1.0,,,8.0,1,74.8,2.244,True,-0.2201,46.0,24.0,0,0,0
British,2023,GAS,Alpine,23.0,92.846,MEDIUM,23.0,1.0,,,8.0,1,73.2,2.196,True,-0.2201,46.0,23.0,0,0,0
British,2023,GAS,Alpine,24.0,93.164,MEDIUM,24.0,1.0,,,8.0,1,71.6,2.148,True,-0.2201,46.0,22.0,0,0,0
British,2023,GAS,Alpine,25.0,93.098,MEDIUM,25.0,1.0,,,8.0,1,70.0,2.1,True,-0.2201,46.0,21.0,0,0,0
British,2023,GAS,Alpine,26.0,93.243,MEDIUM,26.0,1.0,,,8.0,1,68.4,2.052,True,-0.2201,46.0,20.0,0,0,0
British,2023,GAS,Alpine,27.0,92.988,MEDIUM,27.0,1.0,,,7.0,1,66.8,2.004,True,-0.2201,46.0,19.0,0,0,0
British,2023,GAS,Alpine,28.0,93.255,MEDIUM,28.0,1.0,,,7.0,1,65.2,1.956,True,-0.2201,46.0,18.0,0,0,0
British,2023,GAS,Alpine,29.0,93.283,MEDIUM,29.0,1.0,,,6.0,1,63.6,1.908,True,-0.2201,46.0,17.0,0,0,0
