Race,Season,Driver,Team,LapNumber,LapTime_s,Sector1_s,Sector2_s,Sector3_s,Compound,TyreLife,Stint,PitInTime_s,PitOutTime_s,Position,TrackStatus,IsAccurate,FreshTyre,FuelLoad_kg,FuelCorrection_s,SpeedI1,SpeedI2,SpeedFL,SpeedST
British,2023,GAS,Alpine,23.0,92.846,29.697,37.419,25.73,MEDIUM,23.0,1.0,,,8.0,1,True,True,73.2,2.196,296.0,255.0,244.0,307.0
British,2023,GAS,Alpine,24.0,93.164,29.923,37.606,25.635,MEDIUM,24.0,1.0,,,8.0,1,True,True,71.6,2.148,296.0,256.0,245.0,306.0
British,2023,GAS,Alpine,25.0,93.098,29.868,37.665,25.565,MEDIUM,25.0,1.0,,,8.0,1,True,True,70.0,2.1,295.0,256.0,246.0,306.0
British,2023,GAS,Alpine,26.0,93.243,29.779,37.709,25.755,MEDIUM,26.0,1.0,,,8.0,1,True,True,68.4,2.052,296.0,256.0,243.0,307.0
British,2023,GAS,Alpine,27.0,92.988,30.009,37.485,25.494,MEDIUM,27.0,1.0,,,7.0,1,True,True,66.8,2.004,280.0,255.0,246.0,305.0
British,2023,GAS,Alpine,28.0,93.255,29.97,37.39,25.895,MEDIUM,28.0,1.0,,,7.0,1,True,True,65.2,1.956,280.0,253.0,247.0,288.0
British,2023,GAS,Alpine,29.0,93.283,29.986,37.573,25.724,MEDIUM,29.0,1.0,,,6.0,1,True,True,63.6,1.908,280.0,254.0,247.0,286.0
British,2023,GAS,Alpine,30.0,93.299,30.065,37.476,25.758,MEDIUM,30.0,1.0,,,5.0,1,True,True,62.0,1.86,280.0,255.0,246.0,287.0
British,2023,GAS,Alpine,31.0,93.391,30.099,37.532,25.76,MEDIUM,31.0,1.0,6629.495,,6.0,1,False,True,60.4,1.812,278.0,254.0,,302.0
British,2023,GAS,Alpine,32.0,126.804,49.808,41.774,35.222,SOFT,4.0,2.0,,6657.995,11.0,126,False,False,58.8,1.764,277.0,179.0,174.0,250.0
British,2023,GAS,Alpine,33.0,128.973,41.703,51.608,35.662,SOFT,5.0,2.0,,,11.0,64,False,False,57.2,1.716,124.0,221.0,163.0,174.0
British,2023,GAS,Alpine,34.0,125.716,41.573,52.848,31.295,SOFT,6.0,2.0,,,11.0,4,False,False,55.6,1.668,226.0,131.0,241.0,273.0
British,2023,GAS,Alpine,35.0,137.502,41.755,54.622,41.125,SOFT,7.0,2.0,,,11.0,4,False,False,54.0,1.62,134.0,176.0,59.0,96.0
British,2023,GAS,Alpine,36.0,144.007,54.35,52.856,36.801,SOFT,8.0,2.0,,,11.0,4,False,False,52.4,1.572,201.0,91.0,220.0,261.0
British,2023,GAS,Alpine,37.0,145.817,53.022,52.911,39.884,SOFT,9.0,2.0,,,11.0,4,False,False,50.8,1.524,124.0,147.0,95.0,275.0
British,2023,GAS,Alpine,38.0,133.934,39.488,55.306,39.14,SOFT,10.0,2.0,,,11.0,41,False,False,49.2,1.476,110.0,171.0,250.0,186.0
British,2023,GAS,Alpine,39.0,92.98,29.367,37.504,26.109,SOFT,11.0,2.0,,,12.0,1,True,False,47.6,1.428,293.0,255.0,250.0,297.0
British,2023,GAS,Alpine,40.0,92.823,29.676,37.533,25.614,SOFT,12.0,2.0,,,12.0,1,True,False,46.0,1.38,290.0,255.0,248.0,296.0
British,2023,GAS,Alpine,41.0,91.827,29.302,37.232,25.293,SOFT,13.0,2.0,,,12.0,1,True,False,44.4,1.332,305.0,257.0,248.0,315.0
British,2023,GAS,Alpine,42.0,91.539,29.165,37.137,25.237,SOFT,14.0,2.0,,,12.0,1,True,False,42.8,1.284,305.0,259.0,248.0,318.0
British,2023,GAS,Alpine,43.0,91.648,29.324,36.888,25.436,SOFT,15.0,2.0,,,12.0,1,True,False,41.2,1.236,305.0,259.0,248.0,316.0
British,2023,GAS,Alpine,44.0,92.862,29.35,37.864,25.648,SOFT,16.0,2.0,,,11.0,1,True,False,39.6,1.188,310.0,257.0,247.0,316.0
British,2023,GAS,Alpine,45.0,96.665,29.202,37.933,29.53,SOFT,17.0,2.0,,,15.0,1,True,False,38.0,1.14,307.0,259.0,120.0,308.0
British,2023,GAS,Alpine,46.0,,53.604,64.717,37.66,SOFT,18.0,2.0,8377.355,,18.0,1,False,False,36.4,1.092,149.0,161.0,,214.0
British,2023,PER,Red Bull Racing,1.0,104.033,,40.304,26.999,MEDIUM,1.0,1.0,,,16.0,1,False,True,108.4,3.252,303.0,255.0,245.0,306.0
British,2023,PER,Red Bull Racing,2.0,95.482,30.357,38.727,26.398,MEDIUM,2.0,1.0,,,15.0,1,True,True,106.8,3.204,291.0,253.0,243.0,297.0
British,2023,PER,Red Bull Racing,3.0,94.38,30.134,38.414,25.832,MEDIUM,3.0,1.0,,,15.0,1,True,True,105.2,3.156,318.0,256.0,243.0,324.0
British,2023,PER,Red Bull Racing,4.0,94.339,29.668,38.564,26.107,MEDIUM,4.0,1.0,,,15.0,1,True,True,103.6,3.108,312.0,253.0,244.0,326.0
British,2023,PER,Red Bull Racing,5.0,94.073,29.706,38.28,26.087,MEDIUM,5.0,1.0,,,14.0,1,True,True,102.0,3.06,310.0,254.0,243.0,296.0
British,2023,PER,Red Bull Racing,6.0,93.671,29.579,38.359,25.733,MEDIUM,6.0,1.0,,,13.0,1,True,True,100.4,3.012,309.0,257.0,244.0,326.0
British,2023,PER,Red Bull Racing,7.0,93.919,29.883,38.065,25.971,MEDIUM,7.0,1.0,,,13.0,1,True,True,98.8,2.964,288.0,255.0,243.0,295.0
British,2023,PER,Red Bull Racing,8.0,93.568,29.897,37.909,25.762,MEDIUM,8.0,1.0,,,13.0,1,True,True,97.2,2.916,291.0,256.0,245.0,299.0
British,2023,PER,Red Bull Racing,9.0,93.271,29.541,37.868,25.862,MEDIUM,9.0,1.0,,,13.0,1,True,True,95.6,2.868,309.0,260.0,244.0,330.0
British,2023,PER,Red Bull Racing,10.0,93.364,29.769,37.805,25.79,MEDIUM,10.0,1.0,,,12.0,1,True,True,94.0,2.82,291.0,255.0,245.0,296.0
British,2023,PER,Red Bull Racing,11.0,93.547,29.769,37.845,25.933,MEDIUM,11.0,1.0,,,12.0,1,True,True,92.4,2.772,300.0,258.0,242.0,320.0
British,2023,PER,Red Bull Racing,12.0,93.429,29.824,38.0,25.605,MEDIUM,12.0,1.0,,,11.0,1,True,True,90.8,2.724,312.0,257.0,245.0,327.0
British,2023,PER,Red Bull Racing,13.0,93.452,29.892,37.777,25.783,MEDIUM,13.0,1.0,,,11.0,1,True,True,89.2,2.676,289.0,256.0,246.0,291.0
British,2023,PER,Red Bull Racing,14.0,93.751,30.06,37.957,25.734,MEDIUM,14.0,1.0,,,11.0,1,True,True,87.6,2.628,298.0,254.0,245.0,304.0
British,2023,PER,Red Bull Racing,15.0,93.48,29.808,37.868,25.804,MEDIUM,15.0,1.0,,,11.0,1,True,True,86.0,2.58,307.0,256.0,245.0,318.0
British,2023,PER,Red Bull Racing,16.0,93.055,29.795,37.899,25.361,MEDIUM,16.0,1.0,,,10.0,1,True,True,84.4,2.532,310.0,259.0,246.0,329.0
British,2023,PER,Red Bull Racing,17.0,93.28,30.009,37.544,25.727,MEDIUM,17.0,1.0,,,10.0,1,True,True,82.8,2.484,287.0,255.0,245.0,293.0
British,2023,PER,Red Bull Racing,18.0,93.099,29.904,37.549,25.646,MEDIUM,18.0,1.0,,,10.0,1,True,True,81.2,2.436,289.0,255.0,246.0,298.0
British,2023,PER,Red Bull Racing,19.0,93.276,30.001,37.54,25.735,MEDIUM,19.0,1.0,,,9.0,1,True,True,79.6,2.388,286.0,253.0,245.0,292.0
British,2023,PER,Red Bull Racing,20.0,93.202,29.931,37.611,25.66,MEDIUM,20.0,1.0,,,9.0,1,True,True,78.0,2.34,289.0,255.0,246.0,295.0
British,2023,PER,Red Bull Racing,21.0,93.233,29.985,37.612,25.636,MEDIUM,21.0,1.0,,,9.0,1,True,True,76.4,2.292,288.0,255.0,246.0,296.0
British,2023,PER,Red Bull Racing,22.0,93.026,30.023,37.422,25.581,MEDIUM,22.0,1.0,,,9.0,1,True,True,74.8,2.244,289.0,258.0,246.0,297.0
British,2023,PER,Red Bull Racing,23.0,93.262,30.067,37.554,25.641,MEDIUM,23.0,1.0,,,9.0,1,True,True,73.2,2.196,287.0,255.0,245.0,293.0
British,2023,PER,Red Bull Racing,24.0,92.726,29.884,37.353,25.489,MEDIUM,24.0,1.0,,,9.0,1,True,True,71.6,2.148,291.0,256.0,246.0,301.0
British,2023,PER,Red Bull Racing,25.0,92.907,29.9,37.539,25.468,MEDIUM,25.0,1.0,,,9.0,1,True,True,70.0,2.1,290.0,257.0,247.0,300.0
British,2023,PER,Red Bull Racing,26.0,92.962,29.956,37.492,25.514,MEDIUM,26.0,1.0,,,9.0,1,True,True,68.4,2.052,290.0,256.0,247.0,299.0
British,2023,PER,Red Bull Racing,27.0,92.742,30.002,37.472,25.268,MEDIUM,27.0,1.0,,,8.0,1,True,True,66.8,2.004,289.0,255.0,248.0,303.0
British,2023,PER,Red Bull Racing,28.0,92.235,29.82,37.427,24.988,MEDIUM,28.0,1.0,6349.766,,8.0,1,False,True,65.2,1.956,290.0,256.0,,299.0
British,2023,PER,Red Bull Racing,29.0,110.559,49.11,36.462,24.987,SOFT,1.0,2.0,,6377.828,13.0,1,False,True,63.6,1.908,291.0,260.0,249.0,296.0
British,2023,PER,Red Bull Racing,30.0,91.408,29.472,36.72,25.216,SOFT,2.0,2.0,,,12.0,1,True,True,62.0,1.86,286.0,258.0,247.0,294.0
British,2023,PER,Red Bull Racing,31.0,91.532,29.571,36.796,25.165,SOFT,3.0,2.0,,,12.0,1,True,True,60.4,1.812,288.0,259.0,247.0,298.0
British,2023,PER,Red Bull Racing,32.0,104.38,29.591,36.928,37.861,SOFT,4.0,2.0,,,10.0,126,False,True,58.8,1.764,289.0,216.0,198.0,244.0
British,2023,PER,Red Bull Racing,33.0,128.084,41.647,51.371,35.066,SOFT,5.0,2.0,,,8.0,64,False,True,57.2,1.716,200.0,190.0,118.0,243.0
British,2023,PER,Red Bull Racing,34.0,125.804,42.804,49.654,33.346,SOFT,6.0,2.0,,,8.0,4,False,True,55.6,1.668,204.0,212.0,173.0,251.0
British,2023,PER,Red Bull Racing,35.0,142.313,45.116,57.748,39.449,SOFT,7.0,2.0,,,8.0,4,False,True,54.0,1.62,206.0,177.0,91.0,107.0
British,2023,PER,Red Bull Racing,36.0,145.094,52.822,56.501,35.771,SOFT,8.0,2.0,,,8.0,4,False,True,52.4,1.572,208.0,108.0,204.0,259.0
British,2023,PER,Red Bull Racing,37.0,145.46,52.66,53.883,38.917,SOFT,9.0,2.0,,,8.0,4,False,True,50.8,1.524,117.0,144.0,97.0,265.0
British,2023,PER,Red Bull Racing,38.0,136.625,41.076,55.309,40.24,SOFT,10.0,2.0,,,8.0,41,False,True,49.2,1.476,127.0,130.0,248.0,162.0
British,2023,PER,Red Bull Racing,39.0,92.503,29.361,37.509,25.633,SOFT,11.0,2.0,,,8.0,1,True,True,47.6,1.428,307.0,261.0,249.0,315.0
British,2023,PER,Red Bull Racing,40.0,91.909,29.446,36.993,25.47,SOFT,12.0,2.0,,,8.0,1,True,True,46.0,1.38,294.0,258.0,248.0,302.0
British,2023,PER,Red Bull Racing,41.0,91.391,29.132,36.985,25.274,SOFT,13.0,2.0,,,8.0,1,True,True,44.4,1.332,321.0,263.0,248.0,332.0
British,2023,PER,Red Bull Racing,42.0,91.716,29.184,37.07,25.462,SOFT,14.0,2.0,,,8.0,1,True,True,42.8,1.284,316.0,263.0,248.0,338.0
British,2023,PER,Red Bull Racing,43.0,92.005,29.171,37.002,25.832,SOFT,15.0,2.0,,,7.0,1,True,True,41.2,1.236,321.0,263.0,247.0,334.0
British,2023,PER,Red Bull Racing,44.0,91.712,29.383,36.961,25.368,SOFT,16.0,2.0,,,7.0,1,True,True,39.6,1.188,293.0,260.0,248.0,300.0
British,2023,PER,Red Bull Racing,45.0,91.571,29.104,36.891,25.576,SOFT,17.0,2.0,,,7.0,1,True,True,38.0,1.14,317.0,265.0,246.0,327.0
British,2023,PER,Red Bull Racing,46.0,91.675,29.205,37.263,25.207,SOFT,18.0,2.0,,,6.0,1,True,True,36.4,1.092,318.0,264.0,247.0,331.0
British,2023,PER,Red Bull Racing,47.0,91.505,29.226,36.941,25.338,SOFT,19.0,2.0,,,6.0,1,True,True,34.8,1.044,296.0,261.0,249.0,299.0
British,2023,PER,Red Bull Racing,48.0,91.209,29.269,36.799,25.141,SOFT,20.0,2.0,,,6.0,1,True,True,33.2,0.996,295.0,261.0,249.0,297.0
British,2023,PER,Red Bull Racing,49.0,91.36,29.306,36.858,25.196,SOFT,21.0,2.0,,,6.0,1,True,True,31.6,0.948,300.0,261.0,250.0,297.0
British,2023,PER,Red Bull Racing,50.0,91.139,29.215,36.714,25.21,SOFT,22.0,2.0,,,6.0,1,True,True,30.0,0.9,300.0,260.0,248.0,299.0
British,2023,PER,Red Bull Racing,51.0,90.914,29.181,36.719,25.014,SOFT,23.0,2.0,,,6.0,1,True,True,28.4,0.852,300.0,260.0,250.0,296.0
British,2023,PER,Red Bull Racing,52.0,91.188,29.16,36.809,25.219,SOFT,24.0,2.0,,,6.0,1,True,True,26.8,0.804,305.0,261.0,250.0,304.0
British,2023,ALO,Aston Martin,1.0,100.026,,38.93,26.578,MEDIUM,2.0,1.0,,,7.0,1,False,False,108.4,3.252,296.0,254.0,243.0,299.0
British,2023,ALO,Aston Martin,2.0,94.419,30.019,38.184,26.216,MEDIUM,3.0,1.0,,,7.0,1,True,False,106.8,3.204,293.0,254.0,244.0,301.0
British,2023,ALO,Aston Martin,3.0,93.424,29.461,38.136,25.827,MEDIUM,4.0,1.0,,,7.0,1,True,False,105.2,3.156,314.0,257.0,244.0,319.0
British,2023,ALO,Aston Martin,4.0,93.156,29.311,37.956,25.889,MEDIUM,5.0,1.0,,,7.0,1,True,False,103.6,3.108,313.0,255.0,244.0,322.0
British,2023,ALO,Aston Martin,5.0,94.157,29.7,38.245,26.212,MEDIUM,6.0,1.0,,,7.0,1,True,False,102.0,3.06,297.0,254.0,244.0,309.0
British,2023,ALO,Aston Martin,6.0,94.636,29.935,38.452,26.249,MEDIUM,7.0,1.0,,,7.0,1,True,False,100.4,3.012,305.0,252.0,244.0,300.0
