Race,Season,Driver,Team,LapNumber,LapTime_s,Sector1_s,Sector2_s,Sector3_s,Compound,TyreLife,Stint,PitInTime_s,PitOutTime_s,Position,TrackStatus,IsAccurate,FreshTyre,FuelLoad_kg,FuelCorrection_s,SpeedI1,SpeedI2,SpeedFL,SpeedST
Italian,2023,PER,Red Bull Racing,50.0,86.385,28.257,29.905,28.223,HARD,29.0,2.0,,,2.0,1,True,True,30.0,0.9,315.0,314.0,310.0,315.0
Italian,2023,PER,Red Bull Racing,51.0,85.903,28.247,29.516,28.14,HARD,30.0,2.0,,,2.0,1,True,True,28.4,0.852,316.0,315.0,311.0,311.0
Italian,2023,ALO,Aston Martin,1.0,93.34,,32.049,29.284,MEDIUM,1.0,1.0,,,11.0,1,False,True,108.4,3.252,326.0,310.0,307.0,258.0
Italian,2023,ALO,Aston Martin,2.0,88.012,28.525,30.38,29.107,MEDIUM,2.0,1.0,,,11.0,1,True,True,106.8,3.204,311.0,311.0,308.0,316.0
Italian,2023,ALO,Aston Martin,3.0,87.546,28.514,30.136,28.896,MEDIUM,3.0,1.0,,,11.0,1,True,True,105.2,3.156,311.0,328.0,308.0,312.0
Italian,2023,ALO,Aston Martin,4.0,87.221,28.2,30.095,28.926,MEDIUM,4.0,1.0,,,11.0,1,True,True,103.6,3.108,315.0,329.0,309.0,325.0
Italian,2023,ALO,Aston Martin,5.0,87.033,28.03,30.158,28.845,MEDIUM,5.0,1.0,,,11.0,1,True,True,102.0,3.06,317.0,329.0,309.0,339.0
Italian,2023,ALO,Aston Martin,6.0,87.175,28.048,30.18,28.947,MEDIUM,6.0,1.0,,,11.0,1,True,True,100.4,3.012,318.0,326.0,309.0,334.0
Italian,2023,ALO,Aston Martin,7.0,86.929,28.135,29.944,28.85,MEDIUM,7.0,1.0,,,11.0,1,True,True,98.8,2.964,317.0,328.0,311.0,326.0
Italian,2023,ALO,Aston Martin,8.0,86.943,27.89,30.205,28.848,MEDIUM,8.0,1.0,,,10.0,1,True,True,97.2,2.916,313.0,312.0,306.0,351.0
Italian,2023,ALO,Aston Martin,9.0,87.383,28.364,30.033,28.986,MEDIUM,9.0,1.0,,,10.0,1,True,True,95.6,2.868,313.0,311.0,306.0,317.0
Italian,2023,ALO,Aston Martin,10.0,87.368,28.289,30.065,29.014,MEDIUM,10.0,1.0,,,10.0,1,True,True,94.0,2.82,315.0,312.0,307.0,323.0
Italian,2023,ALO,Aston Martin,11.0,87.343,28.23,30.106,29.007,MEDIUM,11.0,1.0,,,10.0,1,True,True,92.4,2.772,317.0,314.0,307.0,316.0
Italian,2023,ALO,Aston Martin,12.0,87.339,28.344,30.153,28.842,MEDIUM,12.0,1.0,,,10.0,1,True,True,90.8,2.724,314.0,314.0,306.0,314.0
Italian,2023,ALO,Aston Martin,13.0,87.158,28.219,30.16,28.779,MEDIUM,13.0,1.0,,,10.0,1,True,True,89.2,2.676,314.0,314.0,307.0,321.0
Italian,2023,ALO,Aston Martin,14.0,87.607,28.743,30.141,28.723,MEDIUM,14.0,1.0,,,10.0,1,True,True,87.6,2.628,315.0,312.0,307.0,323.0
Italian,2023,ALO,Aston Martin,15.0,86.929,28.12,30.043,28.766,MEDIUM,15.0,1.0,,,10.0,1,True,True,86.0,2.58,318.0,316.0,306.0,325.0
Italian,2023,ALO,Aston Martin,16.0,87.164,28.235,30.255,28.674,MEDIUM,16.0,1.0,,,9.0,1,True,True,84.4,2.532,316.0,312.0,308.0,323.0
Italian,2023,ALO,Aston Martin,17.0,87.156,28.169,30.151,28.836,MEDIUM,17.0,1.0,,,9.0,1,True,True,82.8,2.484,317.0,312.0,306.0,323.0
Italian,2023,ALO,Aston Martin,18.0,87.275,28.21,30.324,28.741,MEDIUM,18.0,1.0,,,9.0,1,True,True,81.2,2.436,319.0,315.0,308.0,325.0
Italian,2023,ALO,Aston Martin,19.0,87.318,28.251,30.267,28.8,MEDIUM,19.0,1.0,,,9.0,1,True,True,79.6,2.388,318.0,316.0,308.0,326.0
Italian,2023,ALO,Aston Martin,20.0,88.284,28.303,31.004,28.977,MEDIUM,20.0,1.0,,,7.0,1,True,True,78.0,2.34,317.0,316.0,308.0,327.0
Italian,2023,ALO,Aston Martin,21.0,92.377,28.267,30.526,33.584,MEDIUM,21.0,1.0,6782.971,,6.0,1,False,True,76.4,2.292,318.0,316.0,,324.0
Italian,2023,ALO,Aston Martin,22.0,107.272,48.485,30.233,28.554,HARD,4.0,2.0,,6807.799,12.0,1,False,False,74.8,2.244,317.0,305.0,308.0,281.0
Italian,2023,ALO,Aston Martin,23.0,86.849,28.229,29.832,28.788,HARD,5.0,2.0,,,12.0,1,True,False,73.2,2.196,314.0,309.0,308.0,316.0
Italian,2023,ALO,Aston Martin,24.0,86.949,28.24,30.006,28.703,HARD,6.0,2.0,,,11.0,1,True,False,71.6,2.148,311.0,312.0,309.0,309.0
Italian,2023,ALO,Aston Martin,25.0,86.899,28.139,30.044,28.716,HARD,7.0,2.0,,,11.0,1,True,False,70.0,2.1,314.0,312.0,307.0,314.0
Italian,2023,ALO,Aston Martin,26.0,86.792,28.194,29.885,28.713,HARD,8.0,2.0,,,10.0,1,True,False,68.4,2.052,315.0,313.0,307.0,316.0
Italian,2023,ALO,Aston Martin,27.0,86.666,28.132,29.838,28.696,HARD,9.0,2.0,,,10.0,1,True,False,66.8,2.004,314.0,314.0,307.0,321.0
Italian,2023,ALO,Aston Martin,28.0,86.723,28.121,29.958,28.644,HARD,10.0,2.0,,,9.0,1,True,False,65.2,1.956,316.0,314.0,308.0,322.0
Italian,2023,ALO,Aston Martin,29.0,86.997,28.249,30.04,28.708,HARD,11.0,2.0,,,10.0,1,True,False,63.6,1.908,320.0,327.0,308.0,325.0
Italian,2023,ALO,Aston Martin,30.0,86.915,28.315,29.961,28.639,HARD,12.0,2.0,,,10.0,1,True,False,62.0,1.86,319.0,317.0,309.0,316.0
Italian,2023,ALO,Aston Martin,31.0,86.848,28.145,30.095,28.608,HARD,13.0,2.0,,,10.0,1,True,False,60.4,1.812,315.0,314.0,309.0,326.0
Italian,2023,ALO,Aston Martin,32.0,86.747,28.219,29.93,28.598,HARD,14.0,2.0,,,10.0,1,True,False,58.8,1.764,317.0,314.0,308.0,320.0
Italian,2023,ALO,Aston Martin,33.0,86.769,28.316,29.842,28.611,HARD,15.0,2.0,,,10.0,1,True,False,57.2,1.716,316.0,314.0,310.0,318.0
Italian,2023,ALO,Aston Martin,34.0,86.563,28.146,29.905,28.512,HARD,16.0,2.0,,,10.0,1,True,False,55.6,1.668,315.0,314.0,308.0,321.0
Italian,2023,ALO,Aston Martin,35.0,86.517,28.068,29.929,28.52,HARD,17.0,2.0,,,10.0,1,True,False,54.0,1.62,315.0,313.0,308.0,325.0
Italian,2023,ALO,Aston Martin,36.0,86.457,28.152,29.967,28.338,HARD,18.0,2.0,,,10.0,1,True,False,52.4,1.572,315.0,313.0,309.0,322.0
Italian,2023,ALO,Aston Martin,37.0,86.38,28.147,29.835,28.398,HARD,19.0,2.0,,,10.0,1,True,False,50.8,1.524,316.0,314.0,310.0,324.0
Italian,2023,ALO,Aston Martin,38.0,86.574,28.039,29.984,28.551,HARD,20.0,2.0,,,10.0,1,True,False,49.2,1.476,317.0,315.0,306.0,321.0
Italian,2023,ALO,Aston Martin,39.0,86.707,28.156,30.082,28.469,HARD,21.0,2.0,,,10.0,1,True,False,47.6,1.428,317.0,314.0,309.0,321.0
Italian,2023,ALO,Aston Martin,40.0,86.61,28.187,29.957,28.466,HARD,22.0,2.0,,,10.0,1,True,False,46.0,1.38,317.0,314.0,309.0,319.0
Italian,2023,ALO,Aston Martin,41.0,86.815,28.084,30.125,28.606,HARD,23.0,2.0,,,9.0,1,True,False,44.4,1.332,316.0,316.0,309.0,325.0
Italian,2023,ALO,Aston Martin,42.0,86.403,28.072,29.934,28.397,HARD,24.0,2.0,,,9.0,1,True,False,42.8,1.284,317.0,315.0,309.0,320.0
Italian,2023,ALO,Aston Martin,43.0,86.105,28.036,29.833,28.236,HARD,25.0,2.0,,,9.0,1,True,False,41.2,1.236,317.0,314.0,309.0,326.0
Italian,2023,ALO,Aston Martin,44.0,86.155,28.025,29.868,28.262,HARD,26.0,2.0,,,9.0,1,True,False,39.6,1.188,318.0,315.0,310.0,322.0
Italian,2023,ALO,Aston Martin,45.0,86.277,28.023,29.92,28.334,HARD,27.0,2.0,,,9.0,1,True,False,38.0,1.14,320.0,318.0,309.0,322.0
Italian,2023,ALO,Aston Martin,46.0,86.453,28.069,30.096,28.288,HARD,28.0,2.0,,,9.0,1,True,False,36.4,1.092,320.0,317.0,311.0,326.0
Italian,2023,ALO,Aston Martin,47.0,86.912,27.97,30.321,28.621,HARD,29.0,2.0,,,9.0,1,True,False,34.8,1.044,321.0,329.0,313.0,324.0
Italian,2023,ALO,Aston Martin,48.0,87.183,28.074,30.358,28.751,HARD,30.0,2.0,,,9.0,1,True,False,33.2,0.996,317.0,331.0,311.0,333.0
Italian,2023,ALO,Aston Martin,49.0,87.245,28.044,30.608,28.593,HARD,31.0,2.0,,,9.0,1,True,False,31.6,0.948,323.0,328.0,312.0,323.0
Italian,2023,ALO,Aston Martin,50.0,87.36,28.144,30.732,28.484,HARD,32.0,2.0,,,9.0,1,True,False,30.0,0.9,326.0,332.0,312.0,333.0
Italian,2023,ALO,Aston Martin,51.0,87.395,27.812,30.849,28.734,HARD,33.0,2.0,,,9.0,1,True,False,28.4,0.852,333.0,329.0,312.0,345.0
Italian,2023,LEC,Ferrari,1.0,88.755,,29.908,28.623,MEDIUM,1.0,1.0,,,3.0,1,False,True,108.4,3.252,322.0,306.0,307.0,280.0
Italian,2023,LEC,Ferrari,2.0,86.312,28.155,29.728,28.429,MEDIUM,2.0,1.0,,,3.0,1,True,True,106.8,3.204,309.0,307.0,308.0,312.0
Italian,2023,LEC,Ferrari,3.0,85.719,27.933,29.256,28.53,MEDIUM,3.0,1.0,,,3.0,1,True,True,105.2,3.156,322.0,326.0,308.0,315.0
Italian,2023,LEC,Ferrari,4.0,86.025,28.073,29.438,28.514,MEDIUM,4.0,1.0,,,3.0,1,True,True,103.6,3.108,309.0,323.0,308.0,316.0
Italian,2023,LEC,Ferrari,5.0,86.266,28.042,29.611,28.613,MEDIUM,5.0,1.0,,,3.0,1,True,True,102.0,3.06,309.0,322.0,308.0,327.0
Italian,2023,LEC,Ferrari,6.0,86.483,28.204,29.712,28.567,MEDIUM,6.0,1.0,,,3.0,1,True,True,100.4,3.012,311.0,324.0,309.0,315.0
Italian,2023,LEC,Ferrari,7.0,86.473,28.13,29.768,28.575,MEDIUM,7.0,1.0,,,3.0,1,True,True,98.8,2.964,309.0,323.0,309.0,329.0
Italian,2023,LEC,Ferrari,8.0,85.972,28.002,29.51,28.46,MEDIUM,8.0,1.0,,,3.0,1,True,True,97.2,2.916,312.0,324.0,309.0,327.0
Italian,2023,LEC,Ferrari,9.0,86.678,28.037,29.789,28.852,MEDIUM,9.0,1.0,,,3.0,1,True,True,95.6,2.868,311.0,324.0,307.0,330.0
Italian,2023,LEC,Ferrari,10.0,86.787,28.308,29.817,28.662,MEDIUM,10.0,1.0,,,3.0,1,True,True,94.0,2.82,310.0,323.0,308.0,326.0
Italian,2023,LEC,Ferrari,11.0,86.838,28.279,29.772,28.787,MEDIUM,11.0,1.0,,,3.0,1,True,True,92.4,2.772,310.0,322.0,308.0,315.0
Italian,2023,LEC,Ferrari,12.0,86.694,28.237,29.915,28.542,MEDIUM,12.0,1.0,,,3.0,1,True,True,90.8,2.724,311.0,314.0,308.0,319.0
Italian,2023,LEC,Ferrari,13.0,86.557,28.136,29.853,28.568,MEDIUM,13.0,1.0,,,3.0,1,True,True,89.2,2.676,315.0,317.0,307.0,320.0
Italian,2023,LEC,Ferrari,14.0,86.94,28.276,30.041,28.623,MEDIUM,14.0,1.0,,,3.0,1,True,True,87.6,2.628,310.0,312.0,308.0,317.0
Italian,2023,LEC,Ferrari,15.0,87.314,28.401,30.047,28.866,MEDIUM,15.0,1.0,,,3.0,1,True,True,86.0,2.58,315.0,328.0,308.0,320.0
Italian,2023,LEC,Ferrari,16.0,87.155,28.242,30.148,28.765,MEDIUM,16.0,1.0,,,3.0,1,True,True,84.4,2.532,325.0,325.0,309.0,334.0
Italian,2023,LEC,Ferrari,17.0,87.67,28.308,30.329,29.033,MEDIUM,17.0,1.0,,,3.0,1,True,True,82.8,2.484,316.0,324.0,311.0,330.0
Italian,2023,LEC,Ferrari,18.0,87.498,28.199,30.37,28.929,MEDIUM,18.0,1.0,,,3.0,1,True,True,81.2,2.436,315.0,322.0,309.0,322.0
Italian,2023,LEC,Ferrari,19.0,87.702,28.304,30.386,29.012,MEDIUM,19.0,1.0,,,2.0,1,True,True,79.6,2.388,312.0,322.0,306.0,327.0
Italian,2023,LEC,Ferrari,20.0,91.155,28.176,30.071,32.908,MEDIUM,20.0,1.0,6679.066,,3.0,1,False,True,78.0,2.34,312.0,311.0,,327.0
Italian,2023,LEC,Ferrari,21.0,105.842,47.538,29.973,28.331,HARD,1.0,2.0,,6702.956,8.0,1,False,True,76.4,2.292,328.0,321.0,311.0,285.0
Italian,2023,LEC,Ferrari,22.0,85.742,28.116,29.46,28.166,HARD,2.0,2.0,,,6.0,1,True,True,74.8,2.244,311.0,320.0,311.0,341.0
Italian,2023,LEC,Ferrari,23.0,85.807,27.984,29.553,28.27,HARD,3.0,2.0,,,5.0,1,True,True,73.2,2.196,312.0,320.0,310.0,316.0
Italian,2023,LEC,Ferrari,24.0,85.933,27.945,29.668,28.32,HARD,4.0,2.0,,,4.0,1,True,True,71.6,2.148,311.0,321.0,311.0,329.0
Italian,2023,LEC,Ferrari,25.0,86.061,27.93,29.72,28.411,HARD,5.0,2.0,,,4.0,1,True,True,70.0,2.1,311.0,321.0,311.0,347.0
Italian,2023,LEC,Ferrari,26.0,85.763,28.034,29.494,28.235,HARD,6.0,2.0,,,4.0,1,True,True,68.4,2.052,312.0,321.0,310.0,346.0
Italian,2023,LEC,Ferrari,27.0,86.234,28.016,29.562,28.656,HARD,7.0,2.0,,,3.0,1,True,True,66.8,2.004,312.0,326.0,309.0,329.0
Italian,2023,LEC,Ferrari,28.0,85.663,28.012,29.486,28.165,HARD,8.0,2.0,,,3.0,1,True,True,65.2,1.956,310.0,321.0,310.0,328.0
Italian,2023,LEC,Ferrari,29.0,85.814,28.146,29.642,28.026,HARD,9.0,2.0,,,3.0,1,True,True,63.6,1.908,312.0,320.0,310.0,324.0
Italian,2023,LEC,Ferrari,30.0,85.782,28.142,29.568,28.072,HARD,10.0,2.0,,,3.0,1,True,True,62.0,1.86,311.0,319.0,310.0,342.0
Italian,2023,LEC,Ferrari,31.0,86.496,28.063,30.061,28.372,HARD,11.0,2.0,,,3.0,1,True,True,60.4,1.812,313.0,308.0,309.0,332.0
Italian,2023,LEC,Ferrari,32.0,86.869,28.786,29.915,28.168,HARD,12.0,2.0,,,4.0,1,True,True,58.8,1.764,313.0,322.0,312.0,313.0
Italian,2023,LEC,Ferrari,33.0,85.962,28.143,29.653,28.166,HARD,13.0,2.0,,,4.0,1,True,True,57.2,1.716,315.0,323.0,312.0,322.0
Italian,2023,LEC,Ferrari,34.0,85.851,28.13,29.667,28.054,HARD,14.0,2.0,,,4.0,1,True,True,55.6,1.668,314.0,323.0,312.0,324.0
Italian,2023,LEC,Ferrari,35.0,85.85,28.17,29.626,28.054,HARD,15.0,2.0,,,4.0,1,True,True,54.0,1.62,313.0,334.0,312.0,327.0
Italian,2023,LEC,Ferrari,36.0,85.631,27.916,29.701,28.014,HARD,16.0,2.0,,,4.0,1,True,True,52.4,1.572,314.0,323.0,312.0,330.0
Italian,2023,LEC,Ferrari,37.0,85.671,27.902,29.633,28.136,HARD,17.0,2.0,,,4.0,1,True,True,50.8,1.524,315.0,331.0,312.0,331.0
Italian,2023,LEC,Ferrari,38.0,85.58,27.994,29.492,28.094,HARD,18.0,2.0,,,4.0,1,True,True,49.2,1.476,328.0,324.0,313.0,332.0
Italian,2023,LEC,Ferrari,39.0,85.629,27.997,29.531,28.101,HARD,19.0,2.0,,,4.0,1,True,True,47.6,1.428,315.0,335.0,313.0,332.0
Italian,2023,LEC,Ferrari,40.0,85.728,27.941,29.673,28.114,HARD,20.0,2.0,,,4.0,1,True,True,46.0,1.38,315.0,339.0,312.0,334.0
Italian,2023,LEC,Ferrari,41.0,86.511,28.014,30.072,28.425,HARD,21.0,2.0,,,4.0,1,True,True,44.4,1.332,313.0,329.0,312.0,330.0
Italian,2023,LEC,Ferrari,42.0,86.448,28.005,30.118,28.325,HARD,22.0,2.0,,,4.0,1,True,True,42.8,1.284,314.0,330.0,311.0,330.0
Italian,2023,LEC,Ferrari,43.0,86.597,28.224,30.135,28.238,HARD,23.0,2.0,,,4.0,1,True,True,41.2,1.236,328.0,342.0,313.0,333.0
Italian,2023,LEC,Ferrari,44.0,86.586,28.282,29.969,28.335,HARD,24.0,2.0,,,4.0,1,True,True,39.6,1.188,314.0,329.0,311.0,333.0
Italian,2023,LEC,Ferrari,45.0,86.321,28.007,30.103,28.211,HARD,25.0,2.0,,,4.0,1,True,True,38.0,1.14,315.0,328.0,314.0,332.0
Italian,2023,LEC,Ferrari,46.0,86.58,27.912,30.545,28.123,HARD,26.0,2.0,,,4.0,1,True,True,36.4,1.092,333.0,326.0,322.0,333.0
Italian,2023,LEC,Ferrari,47.0,87.371,28.486,30.781,28.104,HARD,27.0,2.0,,,4.0,1,True,True,34.8,1.044,324.0,322.0,315.0,338.0
Italian,2023,LEC,Ferrari,48.0,86.828,28.441,30.154,28.233,HARD,28.0,2.0,,,4.0,1,True,True,33.2,0.996,315.0,323.0,314.0,338.0
Italian,2023,LEC,Ferrari,49.0,86.633,28.284,30.207,28.142,HARD,29.0,2.0,,,4.0,1,True,True,31.6,0.948,315.0,323.0,316.0,346.0
Italian,2023,LEC,Ferrari,50.0,86.961,28.367,30.573,28.021,HARD,30.0,2.0,,,4.0,1,True,True,30.0,0.9,311.0,323.0,315.0,354.0
Italian,2023,LEC,Ferrari,51.0,86.783,28.122,30.349,28.312,HARD,31.0,2.0,,,4.0,1,True,True,28.4,0.852,317.0,320.0,317.0,352.0
Italian,2023,STR,Aston Martin,1.0,96.787,,32.64,30.195,MEDIUM,1.0,1.0,,,19.0,1,False,True,108.4,3.252,320.0,300.0,308.0,246.0
Italian,2023,STR,Aston Martin,2.0,88.953,28.81,30.757,29.386,MEDIUM,2.0,1.0,,,19.0,1,True,True,106.8,3.204,313.0,314.0,310.0,305.0
Italian,2023,STR,Aston Martin,3.0,88.614,28.49,30.911,29.213,MEDIUM,3.0,1.0,,,19.0,1,True,True,105.2,3.156,330.0,329.0,311.0,298.0
Italian,2023,STR,Aston Martin,4.0,87.725,28.152,30.384,29.189,MEDIUM,4.0,1.0,,,18.0,1,True,True,103.6,3.108,312.0,315.0,309.0,351.0
Italian,2023,STR,Aston Martin,5.0,87.574,28.256,30.13,29.188,MEDIUM,5.0,1.0,,,18.0,1,True,True,102.0,3.06,314.0,317.0,308.0,318.0
Italian,2023,STR,Aston Martin,6.0,87.656,28.333,30.229,29.094,MEDIUM,6.0,1.0,,,18.0,1,True,True,100.4,3.012,310.0,313.0,308.0,321.0
Italian,2023,STR,Aston Martin,7.0,87.1,28.016,29.968,29.116,MEDIUM,7.0,1.0,,,18.0,1,True,True,98.8,2.964,314.0,316.0,308.0,326.0
Italian,2023,STR,Aston Martin,8.0,87.362,28.218,29.966,29.178,MEDIUM,8.0,1.0,,,18.0,1,True,True,97.2,2.916,313.0,314.0,308.0,321.0
Italian,2023,STR,Aston Martin,9.0,87.312,28.012,30.001,29.299,MEDIUM,9.0,1.0,,,18.0,1,True,True,95.6,2.868,316.0,316.0,307.0,329.0
Italian,2023,STR,Aston Martin,10.0,87.539,28.062,30.153,29.324,MEDIUM,10.0,1.0,,,17.0,1,True,True,94.0,2.82,314.0,315.0,307.0,327.0
Italian,2023,STR,Aston Martin,11.0,87.369,28.139,30.17,29.06,MEDIUM,11.0,1.0,,,16.0,1,True,True,92.4,2.772,315.0,314.0,308.0,325.0
Italian,2023,STR,Aston Martin,12.0,87.81,28.188,30.336,29.286,MEDIUM,12.0,1.0,,,16.0,1,True,True,90.8,2.724,315.0,314.0,307.0,323.0
Italian,2023,STR,Aston Martin,13.0,88.222,28.177,30.572,29.473,MEDIUM,13.0,1.0,,,16.0,1,True,True,89.2,2.676,313.0,314.0,307.0,326.0
Italian,2023,STR,Aston Martin,14.0,88.057,28.293,30.415,29.349,MEDIUM,14.0,1.0,,,14.0,1,True,True,87.6,2.628,315.0,314.0,307.0,321.0
Italian,2023,STR,Aston Martin,15.0,88.179,28.321,30.575,29.283,MEDIUM,15.0,1.0,,,13.0,1,True,True,86.0,2.58,314.0,311.0,307.0,325.0
Italian,2023,STR,Aston Martin,16.0,88.08,28.251,30.546,29.283,MEDIUM,16.0,1.0,,,12.0,1,True,True,84.4,2.532,315.0,310.0,308.0,325.0
Italian,2023,STR,Aston Martin,17.0,87.909,28.149,30.462,29.298,MEDIUM,17.0,1.0,,,12.0,1,True,True,82.8,2.484,316.0,311.0,306.0,321.0
Italian,2023,STR,Aston Martin,18.0,88.401,28.279,30.672,29.45,MEDIUM,18.0,1.0,,,12.0,1,True,True,81.2,2.436,315.0,311.0,306.0,326.0
Italian,2023,STR,Aston Martin,19.0,88.05,28.245,30.608,29.197,MEDIUM,19.0,1.0,,,12.0,1,True,True,79.6,2.388,317.0,312.0,307.0,323.0
Italian,2023,STR,Aston Martin,20.0,93.026,28.335,30.751,33.94,MEDIUM,20.0,1.0,6709.784,,13.0,1,False,True,78.0,2.34,319.0,323.0,,322.0
Italian,2023,STR,Aston Martin,21.0,108.851,49.687,30.078,29.086,HARD,5.0,2.0,,6735.471,18.0,1,False,False,76.4,2.292,319.0,304.0,306.0,279.0
Italian,2023,STR,Aston Martin,22.0,86.742,28.099,29.727,28.916,HARD,6.0,2.0,,,18.0,1,True,False,74.8,2.244,312.0,308.0,307.0,314.0
Italian,2023,STR,Aston Martin,23.0,86.968,28.004,29.927,29.037,HARD,7.0,2.0,,,18.0,1,True,False,73.2,2.196,312.0,307.0,307.0,318.0
Italian,2023,STR,Aston Martin,24.0,87.34,28.054,30.058,29.228,HARD,8.0,2.0,,,18.0,1,True,False,71.6,2.148,313.0,308.0,307.0,323.0
Italian,2023,STR,Aston Martin,25.0,87.176,28.201,29.928,29.047,HARD,9.0,2.0,,,17.0,1,True,False,70.0,2.1,311.0,309.0,306.0,319.0
Italian,2023,STR,Aston Martin,26.0,87.259,28.225,30.003,29.031,HARD,10.0,2.0,,,17.0,1,True,False,68.4,2.052,317.0,314.0,308.0,318.0
Italian,2023,STR,Aston Martin,27.0,86.675,27.971,29.841,28.863,HARD,11.0,2.0,,,17.0,1,True,False,66.8,2.004,316.0,314.0,308.0,322.0
Italian,2023,STR,Aston Martin,28.0,87.085,28.05,30.174,28.861,HARD,12.0,2.0,,,17.0,1,True,False,65.2,1.956,315.0,312.0,308.0,321.0
Italian,2023,STR,Aston Martin,29.0,86.809,28.134,29.979,28.696,HARD,13.0,2.0,,,17.0,1,True,False,63.6,1.908,317.0,311.0,308.0,320.0
Italian,2023,STR,Aston Martin,30.0,86.924,28.197,29.99,28.737,HARD,14.0,2.0,,,17.0,1,True,False,62.0,1.86,315.0,309.0,309.0,321.0
Italian,2023,STR,Aston Martin,31.0,86.617,27.983,29.98,28.654,HARD,15.0,2.0,,,16.0,1,True,False,60.4,1.812,316.0,310.0,309.0,324.0
Italian,2023,STR,Aston Martin,32.0,86.832,28.103,29.949,28.78,HARD,16.0,2.0,,,16.0,1,True,False,58.8,1.764,316.0,308.0,309.0,320.0
Italian,2023,STR,Aston Martin,33.0,87.121,28.056,30.12,28.945,HARD,17.0,2.0,,,16.0,1,True,False,57.2,1.716,315.0,310.0,310.0,325.0
Italian,2023,STR,Aston Martin,34.0,87.298,28.16,30.213,28.925,HARD,18.0,2.0,,,14.0,1,True,False,55.6,1.668,314.0,311.0,310.0,320.0
Italian,2023,STR,Aston Martin,35.0,86.97,28.074,30.105,28.791,HARD,19.0,2.0,,,14.0,1,True,False,54.0,1.62,315.0,313.0,310.0,321.0
Italian,2023,STR,Aston Martin,36.0,87.096,28.004,30.189,28.903,HARD,20.0,2.0,,,14.0,1,True,False,52.4,1.572,316.0,313.0,310.0,324.0
Italian,2023,STR,Aston Martin,37.0,87.373,27.963,30.309,29.101,HARD,21.0,2.0,,,14.0,1,True,False,50.8,1.524,318.0,325.0,313.0,323.0
Italian,2023,STR,Aston Martin,38.0,86.902,27.996,30.183,28.723,HARD,22.0,2.0,,,13.0,1,True,False,49.2,1.476,312.0,311.0,310.0,347.0
Italian,2023,STR,Aston Martin,39.0,86.904,28.027,30.044,28.833,HARD,23.0,2.0,,,13.0,1,True,False,47.6,1.428,314.0,313.0,309.0,317.0
Italian,2023,STR,Aston Martin,40.0,87.072,28.03,30.137,28.905,HARD,24.0,2.0,,,13.0,1,True,False,46.0,1.38,316.0,313.0,308.0,322.0
Italian,2023,STR,Aston Martin,41.0,86.916,28.105,29.987,28.824,HARD,25.0,2.0,,,13.0,1,True,False,44.4,1.332,315.0,314.0,308.0,324.0
Italian,2023,STR,Aston Martin,42.0,87.067,28.139,30.109,28.819,HARD,26.0,2.0,,,12.0,1,True,False,42.8,1.284,315.0,313.0,309.0,320.0
Italian,2023,STR,Aston Martin,43.0,91.134,31.63,30.601,28.903,HARD,27.0,2.0,,,12.0,1,True,False,41.2,1.236,312.0,312.0,309.0,323.0
Italian,2023,STR,Aston Martin,44.0,88.214,28.234,30.177,29.803,HARD,28.0,2.0,,,13.0,1,True,False,39.6,1.188,315.0,310.0,309.0,318.0
Italian,2023,STR,Aston Martin,45.0,88.336,28.405,31.024,28.907,HARD,29.0,2.0,,,14.0,1,True,False,38.0,1.14,316.0,324.0,310.0,339.0
Italian,2023,STR,Aston Martin,46.0,87.153,28.138,30.176,28.839,HARD,30.0,2.0,,,14.0,1,True,False,36.4,1.092,319.0,316.0,309.0,320.0
Italian,2023,STR,Aston Martin,47.0,87.267,28.201,30.145,28.921,HARD,31.0,2.0,,,14.0,1,True,False,34.8,1.044,316.0,315.0,310.0,323.0
Italian,2023,STR,Aston Martin,48.0,87.59,28.229,30.398,28.963,HARD,32.0,2.0,,,14.0,1,True,False,33.2,0.996,315.0,314.0,311.0,324.0
Italian,2023,STR,Aston Martin,49.0,89.467,28.428,31.827,29.212,HARD,33.0,2.0,,,14.0,1,True,False,31.6,0.948,314.0,323.0,310.0,319.0
Italian,2023,STR,Aston Martin,50.0,90.865,28.705,31.401,30.759,HARD,34.0,2.0,,,16.0,1,True,False,30.0,0.9,298.0,310.0,238.0,302.0
Italian,2023,STR,Aston Martin,51.0,,,,,HARD,35.0,2.0,,,,1,False,False,28.4,0.852,,,,
Italian,2023,SAR,Williams,1.0,94.407,,32.159,29.492,MEDIUM,4.0,1.0,,,13.0,1,False,False,108.4,3.252,332.0,316.0,309.0,290.0
Italian,2023,SAR,Williams,2.0,88.08,28.252,30.443,29.385,MEDIUM,5.0,1.0,,,13.0,1,True,False,106.8,3.204,316.0,319.0,309.0,327.0
Italian,2023,SAR,Williams,3.0,87.647,28.124,30.425,29.098,MEDIUM,6.0,1.0,,,13.0,1,True,False,105.2,3.156,318.0,335.0,310.0,326.0
Italian,2023,SAR,Williams,4.0,87.389,27.934,30.315,29.14,MEDIUM,7.0,1.0,,,13.0,1,True,False,103.6,3.108,319.0,333.0,308.0,331.0
Italian,2023,SAR,Williams,5.0,87.17,28.002,30.133,29.035,MEDIUM,8.0,1.0,,,13.0,1,True,False,102.0,3.06,318.0,333.0,309.0,342.0
